plylstSeq,title,tag,like,songIds
434967456,뮤지션 하림이 단독 작곡한 감성적인 멜로디, #작곡가 #하림 #가요 #발라드 #감성적인 #명곡 #따뜻한 #추억 #세련된 #스타일 ,766,33140080 33430538 1467726 465285 87022 1589078 1765429 75279 449181 33228184 1001728 3699174 24139 31068420 670686 89158 1589050 862050 30635614 421372 1177974 1205567 1589083 87020 420601 420713 1055488 841495 4280857 1205573 1177981 4383670
413075037,{커피한잔}생각나는곡들, #까페 #매장음악 ,332,31469141 31457488 31377748 31428743 31455495 31283674 31316345 31280868 31270972 30887052 30693502 30736904 30757838 30767002 30773680 30781089 30801310 30806315 30807378 30806287 30804381 30806982 30752217 30738973 30787223 30727616 30572942 30669987 30690407 30674040 30676414 30678024 30678957 30683958 30684715 30686039 30686130 30688338 30691158 30531462 30613557 30642345 30550328 30651893 30551683 30628227 30643592 30646098 30649250 30650710
440567755,"추천 ♬ 다양한 감수성, 2000 Ballad ♪ No.03", #감성 #발라드 #ralalra #애절한 #이별 #슬픔 #밤 #새벽 #방안에서 #퇴근길 ,851,1560045 686651 8302 1589050 1798588 1928055 1095261 418253 430228 1093692 1046282 732373 1622996 711626 1114180 1114175 1623005 2119816 1797709 1095269 499230 2319548 1920490 10291 1046278 81713 1958819 2354531 2335491 1797713 1459449 1808162 104868 1975152 104184 2126448 9828 1521180 1580618 1135163 2347678 2288058 505373 530043 1749118 1874398 981455 2523766 8274 1666165
414512478,‘투유 프로젝트-슈가맨’ 원곡VS방송곡, #투유프로젝트 #슈가맨 #추억 #90년대 #유재석 #유희열 ,415,104648 8237868 88666 8237869 54414 8226488 1622512 8215271 489252 8215270 423649 8207036 91255 8207037 83443 8207038 3363619 8207039 17282 8195416 33293 418645 8184538 111615 8184537 1516879 8176091 32729 8176092 8169985 108031 533368 50943 8160703 76490 8151529 848804 8151530 430722 8143052 534252 10262 8131263 22364 8131262 9573 8120270 455260 8120269 1877188
421714547,JTBC 금토 드라마 청춘시대 삽입곡 모음, #청춘시대 #청춘 #한예리 #한승연 #류화영 #박혜수 #박은빈 ,2155,742358 876112 4154515 5650388 8039759 4252726 4317448 3931657 3386875 4452125 5371596 8287400 3931653 4185325 2129020 5395262 4272010 4111897 393632 4486710 4486715 4486716 3955672 81122 4012007 1516879 3801862 3035438 8289334 7842707 5508097 3524358 8254545 487515 5459268
472505092,짠짠짜라라 트로트는 좋은가요!!, #트로트 #성인가요 #미스터트롯 #미스트롯 #휠링 #기분전환 #드라이브 ,139,31751350 32180564 32007086 32341095 31655897 32323333 4182990 32323330 31657932 32323331 32145246 32323332 30685927 32362653 32274999 7919222 32362657 32037909 32323351 32034597 31751354 32035594 32323352 32315796 32362666 32323340 30460412 31867428 2780871 4065434 4275834 2741356 445630 81258 421449 31677995 8295985 2249550 2182310 30987473 5384720 833445 1877130 622743 622744 53671 3556819 833124 65373 3997679
481540833,부모님 취향저격 여행갈 때 틀기좋은 노래모음, #드라이브 #엄마 #7080 #부모님 #바다 #아빠 ,89,504784 1325050 32790516 31764305 32341095 32145249 27189 189686 30378081 32616 57519 3612926 60807 452888 612037 2274404 848567 83190 844267 31368699 32180563 32180564 3605109 46796 91534 30816860 32046028 5450271 8283845 2034050 3896698 1877872 83208 91245 48361 5480271 1777980 52841 4806355 32323335 1077258 2134107 47408 622742 32631950 76693 1685535 986980 56685 34042
409180131,추천 ♬ 혼자 듣긴 아까운 감성힙합 ♪ No.1, #ralalra #힙합 #감성힙합 #느낌있는 #드라이브 #취향저격 #감성그루브 #알앤비 #감각적인 #피쳐링 ,10414,31085238 30725482 31035061 4681146 3853980 4140195 30725483 3946867 4020215 31658897 8167301 31433089 3832079 31523572 3820695 1575129 30859595 32163199 31417874 31417921 3840677 3534941 32128105 5387875 32141931 30003393 31345636 2109953 891993 2511767 8225127 3574100 31463265 2109949 4317286 4071284 4009753 500796 4662926 3003430 1647292 30977433 1857969 3972118 33048658 3584075 2952418 4012610 31658896 2601848
429820239,전설의 작곡가 길옥윤의 명곡들, #작곡가 #길옥윤 #가요 #추억 #회상 #레전드 #패티김 ,33,32621124 3152936 30400321 3152942 1749891 3152937 48081 1003570 3152943 31602414 3692386 3152938 65137 3152944 1213607 4423574 2627157 31815681 32955774 32939829 30285344 3152949 65129 4381415 30285342 69673 8084925 3580890 7960458 32594793
482436070,70년대 최고의 감성음악, #신나는 #기분전환 #인기가요 ,3,2228298 1086818 1105108 1105105 1074345 7856275 176448 1138814 1074354 2215163 1074192 1125952 1002064 1105113 987855 3556819 77795 530999 53509 53595 1008922 1074359 600948 1008555 2467819
416506592,꽃보다 청춘 in아프리카 편 에 나오는  Bgm ~!!  (매주업뎃 ), #꽃보다청춘 #아프리카 #화이팅 #감사하다 ,3977,4651865 4835818 1588552 7884899 8067023 3527736 8104430 7962692 5741580 4686119 2754098 3755113 7909318 1318314 1588556 5648749 2951898 3753301 4331575 4597332 5565645 7884532 8022309 188293 1053842 7991611 7985298 7953577 3060824 7849542 4621096 3938200 7971283 3628113 105006 4006291 5483036 927042 3606185 5835480 2704565 1525531 463545 7869015 7864936 1902461 1883705 2743565
460454174,[시대별차트] 2001년 국내차트, #시대별차트 #국내차트 ,54,19807 89806 19091 32574 26378 10838 7712 104788 111209 1213165 9040 104759 8302 18357 10398 609766 1096487 105886 8305 33026 78002 8274 91166 25594 25629 3680 90105 19094 24105 21360 37271 19175 8293 20226 10126 8290 8921 9573 90902 75279 8218594 24670 104868 24971 32776 9543 19776 105639 10837 3013199
101566985,사랑했었던 사람들을 위한 노래, #락 ,9876,3919300 2678088 2360588 3801607 1618996 2232959 3966834 2142749 3862861 3855154 4022601 4022604 3815167 3356264 5398990 1491170 4835822 622112 3567313 2983509 3441358 1774117 4312540 3709558 3953196 2966394 2000302 4021975 3482051 4026532 2720271 2016051 3627942 3137054 5545022 4762371 3651262 3714477 3802936 3907677 4003252 2299248 3568454 3893169 4054905 3550142 1875801 3987104 3570630 852243
100098236,영혼까지 끌어올린 '고음 폭발' 노래방 발라드, #노래방 #발라드 #가요 #명곡 #열창 #스트레스해소 #애절한 #감성발라드 ,4340,9631530 31532642 9573 418253 32734819 469788 38667 79964 3910821 1469342 32777869 31406357 71992 32998018 3743 33223396 3907137 31453551 418598 4033434 7921208 4023744 31792360 31388145 30962526 1264830 82424 37832 732519 84845 1177475 851719 315872 2270749 1574694 1046282 898849 14221 111413 3390249 1516439 420534 665226 2347151 85674 30486509 8033528 91210 4262739 30035184
438890386,서정적 음색으로 80년대 장식한 여가수들, #1980년대 #서정적 #가요 #1970_80 #대중적 #추억회상 #향수 #명곡 #가창력 #여자가수 ,512,48360 460863 315771 1052222 833171 4109925 1269163 1551799 1008148 2335684 3560382 1878198 663997 33165287 4592880 1418635 53601 65380 188114 60161 1073385 192238 4014115 47203 91043
402437107,가을.. 쓸쓸함에 대하여.., #겨울 #추억 #회상 ,267,1008348 1648521 52858 52533 91087 68382 1108580 50816 1569465 1515030 65476 54344 81124 52534 990055 57287 73298 3592799 73463 3849511 73169 995976 3849551 609517 600576 195540 91339 1136803 3657619 935016 80913 62614 62615 3592815 3620916 611280 50573 111369 468384 1028282 1551799 1839485 66528 50580 1108114 1418635 48562 1185199 1003583 59181
471519045,차 한잔을 앞에 두고 그시절 그리며 듣는 노래, #추억 #회상 #그리움 #여행 #기분전환 ,44,4182993 31751350 1569465 1009495 32007086 73305 611148 3603383 31773568 487515 58941 833116 4544242 31590645 1678506 5593327 33146 2097393 1622501 66240 62462 91487 60807 32611 58937 2170750 58967 3448452 3363619 1931126 172354 91114 3852146 108385 56870 2323160 56880 67464 3622706 54414 32180564 2206731 106047 91396 50943 1627763 4342538 176479 45926 50014
464940638,탑골가요 (90후-2000중), #추억 #옛날노래 #90년대 #2000년대 #1990년대 #노래방 #댄스 #회상 ,597,430126 430137 33641 33651 33643 905583 537749 537750 418598 418596 1325050 110276 494208 622664 521068 34187 2323456 39017 1698660 38953 56870 62462 62458 57519 19091 19092 38445 430908 38461 38453 38662 33891 314875 111209 111208 33728 38558 418253 10398 1525533 1095261 505373 505376 83437 515802 2277092 515804 515809 106172 605860
497822039,옛날 감성 덕후가 추천해주는 90년대 히트곡 : 기억 속 책갈피, #90년대 #감성 #잔잔한 #가요 #옛날노래 #옛날감성 #편안한 #추억 #회상 #그때그시절 ,939,71032 420424 3363619 75070 81526 81013 71606 48568 32989517 91299 91268 532091 88932 1585645 1839667 1698079 1558073 91307 1177976 49326 3655353 80323
404064869,중년 노래방 애창곡 난이도 순으로, #스트레스 ,38,1077258 3592197 1188688 3859697 742574 1604553 622742 1733408 3346095 69908 2202565 52841 3898151 1878281 986980 8921 83721 1551813 69759 2467819 57634 1315570 91374 1031341 80751 3896698 521300 2182306 1622501 1877126 452894 5381265 1125923 104668 3338165 521722 2254122 1913972 1558003
426401199,"1980년대 한국의 블루지 소울, 흑인 음악", #국내RnB #1970_80 #RNBSOUL #블루지_소울 #신촌블루스 #퓨전록 #블루스 #엄인호 #이정선 #한영애 ,105,1009900 66249 65657 192244 934711 1138815 60847 1172751 987566 52886 76723 1104907 3403372 1016903 3622743 3622745 1768642 66253 986896 1009895 934717 52890
100081351,들을수록 즐거워지는 CF음악~♬, #팝 ,1348,1808755 1789005 1178874 1532796 979391 236578 2128598 602126 539643 515236 503435 443380 1077335 1566024
101413040,♡할아버님할머님 또는 부모님들께작은행복, #트로트 ,9,46263 47978 50942 193887 195065 467498 528026 664352 666516 666583 666592 993012 1002497 1002782 1003567 1003568 1098681 1120711 1124692 1124711 1124854 1124945 1125008 1125269 1125436 1125932 1125953 1125963 1185251 1185252 1573393 1661559 1936391 2198208 2335774 2517558 2606865 2749570
440786524,하트시그널 시즌2 BGM리스트❤, #하트시그널 #하트시그널BGM #하트시그널시즌2 #bgm #OST #배경음악 #추천음악 #감각적인 #감성적인 #느낌있는 ,20292,373789 30896177 31138854 3854030 4733795 30384698 30488202 30169608 31052421 8201038 30143498 1287391 884532 8203901 1314717 30801603 3961026 30445964 30448825 7857994 481199 1929156 3362179 7992441 4793489 5750498 497375 7877531 19896045 30200924 5515188 4227057 1491176 356958 30872582 31124690 31116089 4343617 31104179 3691179 30644556 30947576 10278239 31120725 8077041 30333918 4079422 7879177 5740029 31014200
424379855,故신해철님과 관련된 곡, #신해철 #락 #넥스트 #무한궤도 #monocrom #노땐스 #비트겐슈타인 #마왕 #밴드 #Rock ,135,31777318 31777319 31777320 30212947 31515486 31515490 30894389 30894393 54342 57576 1004630 1004637 49774 1878296 60937 2119049 2119050 2119051 2119052 2119053 1003894 1003900 1003901 1003895 1571917 1571926 62430 2348374 61500 61501 61502 61503 61504 61505 61506 61508 32852 32858 70679 48914 73735 73736 73737 73738 73739 73740 73741 73742 73743 1865508
424293700,추천 ♬ 발라드 맛집♪ No.1, #명품 #발라드 #추억 #회상 #사랑 #기쁨 #이별 #슬픔 #ralalra #노랫말을듣는다 ,9338,1622154 1622996 3980980 1418635 3560411 1563237 461989 3867254 530958 10838 2737451 423629 52442 104788 1459449 3743329 432941 889549 3604753 3724112 638570 1459456 1634717 1017150 1958819 742311 104894 59078 1717446 1876466 418253 91380 4686396 531488 531483 82979 49541 62458 1816948 53615 104108 1370967 2347678 1096752 447645 48560 732373 91114 72322 1884329
471381248,[1981~1985년도] 가요톱10 챠트중심  1위곡, #가요톱10 #가요순위 #KBS #인기곡 #1위곡 ,17,60161 51609 3328252 1028281 531363 69147 48478 314761 3592086 91191 4067772 81113 455121 2513212 3991179 81116 1008148 91352 1003049 59193 1726823 91043 4109927 192340 59196 193595 995975 53605 91044 1008348 833171 52892 76727 986978 52886 49829 452897 1878155 188293 49834 3622795 190720 463451 52876 991477 48079 1714359 67873 460863 463452
405737350,늦은 밤 듣기 좋은 감성 발라드, #감성 #이별 #늦은밤 #새벽 #발라드 ,7716,32235310 4000640 30651724 31571110 638579 30491144 32052433 8000615 31058079 33061829 2936289 8042554 31075917 30247520 30902271 32680739 31899300 3041853 30290011 30900174 30445995 30028432 30769453 4493462 3360476 31358698 732513 32061973 32982900 32224409 31617498 7852365 30301700 30470977 31697173 4383833 32582913 2730675 31241699 2950674 30762064 85108 31641040 1625777 30377415 31532647 30171522 32455938 8150487 4246962
425793561,또 다른 감흥을 전한 작곡가 신중현의 음악 세계!, #신중현 #작곡가 #가요 #1970_80 #legend #추억 #회상 #과거 ,30,90370 86877 51458 992659 1800050 1800063 1799951 47921 5631198 2749577 2748932 2748909 2749548 2517574 3593478 1800059 1800055 2749555
426406803,한국 대중가요를 대표하는 가수 이미자, #전통가요 #이미자 #성인가요 #엘레지의여왕 #레전드 #가왕 ,92,4381519 4172360 1002892 84468 4673030 5439925 4172349 1125680 3774693 7931762 3832613 3599696 3663098 4673020 7931783 3599733 1003681 5472652 3738384 3599734
460454143,[시대별차트] 1974년 국내차트, #시대별차트 #국내차트 #1970년대 ,6,47932 5671334 51776 1185309 1125923 535212 49345 1767911 194761 47170 1713590 1928483 52730 1806452 3486211 49289 72149 989482 192616 539551 1125031 4008403 1139812 1125981 1925239 3618923 51453 1925230 4023367 1144917 607984 989474 535216 49342 4023366 600697 539543 48205 1767913
470119655,오늘 같은 퇴근길 듣고 싶은 옛 노래, #트로트 #명절 #카페음악 #감성 #겨울 #오늘 #기분전환 #2020 #출근길 #퇴근길 ,11,31989530 57126 30876519 3969915 1459193 47932 2092089 448333 3662138 1550129 196607 176444 191781 4002083 59256 3849517 2607871 1820036 411062 3424584 1565649 1594056 3849523 1540344 2608457 2254139 604614 105006 107660 1264000 4067790 53018 3060818 53079 1806444 3849500 57339 50580 1969627 4134525 59251 2608470 4024388 54527 2093449 430821 4081201 3497852 3998070 529030
415051158,엔돌핀 솟는 역대 여자아이돌 상큼발랄 대표곡들, #걸그룹 #기분전환 #스트레스 #드라이브 #여름 #운동 #상큼 #노동요 #월요병 ,11611,36206259 8158031 35945927 30512671 34847378 36416114 5748499 35333345 34754292 2741416 30287019 31131273 36331121 34772475 30844118 7870472 35454426 31606729 4163116 2803451 1724693 2218821 503109 33487342 74417 5748406 35546497 31782686 30605241 2366798 3385548 31532438 31717822 31175119 35333348 1756975 8254545 3367970 33464805 4840271 36356993 733379 30587846 8028701 2229259 31131274 35454425 75173 7891119 24971
477369226,엄마아빠랑 같이 들어요 8090 포크 발라드, #8090 #추억 #포크발라드 #무드 #가족 ,85,66529 66528 3655353 5758524 5758539 1839744 66655 2036558 7880349 53616 53619 53615 65576 47084 53483 104067 18184 18187 61030 1105188 1005220 1005222 996542 1008148 1008156 1008149 60921 58160 58153 8034228 8034220 8034219 52445 52441 53088 53160 49938 51481 49541 86421 531490 531488 52157 52159 64942 49834 49829 2981582 2981576 903400
101470463,비 오는 날. 내 마음에도 촉촉이 단비가 내려와., #비 #비오는날 #센치한 #혼자 #감성적인 #발라드 #편안한 #장마 #감성 ,13460,35355968 31571110 33759183 33677964 33632153 30492279 8235260 31899300 3397448 421411 8042553 8104513 32790874 33597694 1885164 4219017 1121123 32764095 33571535 3037254 68079 5636991 30902271 32295026 30657308 30343191 1964754 30247520 31694600 31296959 31899302 31920854 30574367 32603211 31224264 3765799 33589488 3348065 30997659 4711065 530562 2122348 5436000 3156953 30646585 30372574 31662871 2980959 30473938 3758056
100029269,"랩으로 표현하는 슬픔, 이별, 그리움", #이별 #그리움 #새벽 #감성 #랩 #힙합 #눈물 #싸이월드 #도토리 #페스티벌 ,6116,2018770 30115011 2928871 2101649 1647292 1914670 2946956 2924048 2782664 1854352 2581086 2540658 1992990 2349269 2266940 2314377 2233869 2210969 865313 2162172 2185578 2117774 894931 2145260 1929924 1936324 1941283 2132648 2054263 91257 2145014 2134551 2139254 1921609 1533411 2095577 1839326 2092081 496568 1135232 865310 2052978 1961453 1961948 1972459 1938160 1114262 607819
100083984,90년대 가요, #발라드 #90년대 #90년대가요 #90년대대중가요 #90년대인기가요 #대중가요 #인기가요 #댄스 #힙합 #락 ,2265,76490 59448 2323160 38667 91307 61829 55991 69302 91114 83437 70946 104067 45926 66824 54041 1122057 54414 82602 72322 66240 49541 65305 91396 55543 91255 78184 91309 898849 49035 70148 1741994 55040 54227 70896 69374 1839527 91261 72698 91264 56870 61500 1140592 76321 1675485 33189 66052 33098 51977 64056 33273
460454148,[시대별차트] 1979년 국내차트, #시대별차트 #국내차트 ,14,2228298 611183 1086818 1105108 1080201 1105105 1074345 7856275 176448 1138814 1074354 2215163 1074192 1125952 1002064 57313 65381 192668 1105113 987855 3556819 1714362 1928467 77795 530999 53509 53595 4134879 60738 445859 3891949 1008922 1074359 600948 1008555 2467819 2983459 2467829
477010145,"1990~2000 추억의 댄스 , 발라드 모음", #8090 #별밤 #뽀뽀뽀 #옛날노래 #고전가요 #추억 #댄스 #발라드 #2000년 #슈가맨 ,186,518104 503472 430761 530043 2963061 432941 37125 1414786 454601 106215 1748331 1033126 905013 69302 84209 78190 32729 76490 1315570 1606413 2218552 3145650 86580 622776 24627 1606412 508429 489208 84019 524808 3830327 483377 71458 48175 91202 47025 70326 38441 70672 62070 83778 38959 9331 19811 196607 530124 25863 68998 430722 32442
101656075,1990년~2000년도 추억의 가요3, #발라드 ,233,1707087 1022090 430906 69374 2118199 837567 432309 63313 58160 61500 81122 3849556 1865508 447642 1459607 316661 429848 91380 1606431 1564069 487301 1669012 73737 56449 1592906 20371 519620 49551 423189 1374075 477068 85844 70600 1379738 1932604 78044 81421 25629 10837 57786 49034 1877126 2184574 48360 49565 1854856 614861 1589083 609293
101605841,플레이리스트, #발라드 #감성 ,1206,4446485 315872 2101367 1525532 686652 1764613 105889 1755551 91380 62458 496573 1653451 1654819 1935599 1798749 1114174 1644930 1538204 619276 430126 2101171 4299165 418168 104108 1816948 1033126 33641 490201 3822 2101157 1563237 1560045 848804 1928055 1467722 1525541 1139741 1114170 711626 1115206 928697 10291 422606 444956 482793 9828 482651 430228 111414 317027
425786988,1990년대를 지배한 마왕 신해철의 음악세계, #넥스트 #신해철 #1990 #가요 #국내록 #legend #영원한마왕 #전설 #락 #밴드 ,508,53586 57615 57616 106885 106881 33590 57618 83138 167454 1559965 4687838 8273129 49034 49035 33568 33570 33571 33576 66735 66737 37832 37842 37844 1987091 5386249 37845 53591 4705976 91462 61490
431080608,불 꺼진 방 침대 속 자기 직전... 듣기 좋은 노래 ⭐, #밤 #새벽 #새벽감성 #인디 #잠들기전 #새벽에듣기좋은노래 #밤에듣기좋은노래 #여름밤 #별 #불면증 ,22137,30870109 31188304 31833499 31287800 5630145 30556816 30048640 4738685 30481587 32513985 30714656 30870112 31313262 31133730 30035554 31617498 8225015 31011958 30278226 31589633 31828560 30259844 3647075 30247598 3899275 31268234 30457515 32061980 30445996 30005061 30860764 30911210 30847615 30893252 30404951 31213910 4684538 31027964 2288058 3041853 30439973 30507149 4446479 30974992 30383758 8233373 8233374 30419668 30084667 30659630
100139015,세시봉 콘서트 노래모음-1, #발라드 ,294,2607873 75905 51318 2718961 997464 989474 51218 91367 997466 59253 989471 54522 1806467 1003927 989482 59258 51236 39278 59252 539545 989477 51240 1551085 49338 51258 86847 51238
421063388,8090 하이틴이 성장하던 감성가요, #80년대가요 #추억의가요 ,413,50149 49829 48360 76683 68142 48478 1028281 48361 1878134 1185199 976282 1073395 65380 1108114 1010296 1032684 535190 4310871 1314717 52505 59173 1110893 80259 1551799 1418635 986980 1878159 2506705 91339 57632 189686 3560411 52157 47405 47404 47403 52515 1551813 57126 52645 1108580 52441 1017165 1053842 188681 52451 65728 1874936 53535 664262
415969901,럽 인디 플레이 no.1, #인디 ,171,3691673 3691653 3625312 2975000 3583514 4268555 5594440 3133069 3601978 1646468 4268553 5615026 5606877 4040461 2720271 5385971 5615025 3482051 3899483 4002131 5454380 5576012 5572320 1726654 5407825 5407826
100098481,너에게 들려주고 싶은 이야기, #발라드 ,1176,1585608 482661 1568568 86271 495147 533048 20237 1263918 91274 315863 529686 9358 91275 482651 503323 38634 530964 111615 1144026 537210 505373 315861 1094157 1493499 430341 488164 86347 60631 47029 1513470 27240 81790 90077 33728 61500 315862 492854 1458396 78554 62098 80703 529685 1634721 521928 494157 1568645 1415144 525682 70696 69278
410441907,멜론 연도별 1위~10위 곡<1991년~2014년>, #기분전환 #휴식 #힐링 ,1001,4433490 4543502 4671151 4369827 4681146 4579468 4562881 4646573 4383773 4583482 3726617 4020215 4163116 4011596 3947371 4138606 4099280 4019298 4142913 4024692 3853978 3763493 3753304 3837683 3715676 3847197 3832101 3701333 3795586 3457172 3467463 3452769 3397448 3521672 3509751 3051244 3427926 3536905 2741416 2705410 2733249 2544949 2549955 2554001 2684572 2587788 2776748 2930968 2012282
426571097,늦은 밤에 혼자 듣기 좋은 발라드 노래, #가을 #발라드 #밤 #새벽 #감성 #잔잔한 #새벽감성 #휴식 #가을감성 ,6917,34944250 34190822 19807 34569071 833034 5458267 4543502 851364 30314784 32573341 3815039 418253 111209 30672529 4200513 34466940 8302 30290580 32143487 5576417 30011624 8203900 30492279 30383758 30120986 5578569 32450261 32461339 30890388 32156286 3910821 421409 32906021 3765856 5639931 32979576 30775077 31565593 32653089 30550388 31706215 31984204 32993708 32974275 5439395 1046278 31417922 1890405 7857091 32577266
426241858,추억돋는 리메이크(cover), #리메이크 #커버 #추억 #회상 #여행 #노래방에서 ,3580,5493725 5690594 7942948 8261423 30133417 30711084 31068329 4060142 30636089 30392905 30614057 3928291 31104210 492078 4057505 30451863 4349964 1905998 30032367 3907137 30411304 5636070 1033125 5688660 663403 30600543 4324787 31110500 30660281 8081028 8126690 1848150 622588 1727621 2932748 7935504 30531083 19809 2277740 5647800 7971283 3618273 30009180 4001552 3765383 4765885 5651918 1147496 4340248 4539250
401454232,2000년대추억노래, #추억 #회상 #휴식 #힐링 ,769,1929329 2238379 507874 2039544 3118478 2012282 2212365 2229259 2258761 2135469 2101157 2276194 2160048 2100540 2117748 2185577 2093360 2119816 2093361 2289852 2203097 2312253 2112982 2093362 2338186 2253748 2049250 1996934 2159715 2319548 2135470 2200798 2235965 2194773 2320988 2339048 2056871 2271648 2336218 1964754 2226049 1977448 2126448 2012251 2352749 2334774 2218822 2331974 2140966 2172570
429848497,라디오 청취자들의 오랜 사랑을 받아온 대중가요들, #라디오 #회상 #가요 #1970_80 #1980년대 #1990년대 #발라드 #신청곡 #추억 #아날로그 ,2626,61500 3655377 47852 80913 58255 532911 66253 4542613 1005220 3618056 526760 1314717 104883 1105188 68079 535190 66528 1800050 1028282 54503 8028902 1022425 91477 3655353 54517 64854
404889447,흘러가는 시간 속에 속에, #추억여행 #토토가 ,68,314563 54767 54041 71647 51471 60624 91395 1604797 1046283 88549 83033 71321 8179185 32188111 39018 536344 62847 1877188 8184589 53892 77327 67069 81368 74460 104276 105639 17268 905851 62846 668476 3961271 512120 512119 1675402 62465 505168 55547 66267 63706 1675399 50017 1675593 91492 505170 2507229 61504 74515 1724695 2323458 431371
401508804,PLAYLIST l 여자들 취향저격하는 달달한 노래, #달달 #사랑 #힐링 #명곡 #가을 #봄 #설렘 ,18402,33517367 33180359 33453441 32621521 31602252 33410939 33210835 33347390 33177639 33293837 33011180 31923316 32118816 32092551 31986237 32153605 33304842 31868918 33333967 33221521 30099931 32081870 32083482 31918207 32091559 32071824 31867659 30894300 31736951 32280902 31779536 32036140 31788795 31774187 31770213 32061976 31749294 31899298 31885866 32042705 31726259 32090698 31726952 31695072 31678594 31686915 32095592 32075432 30198630 31475818
418344831,토토가에 나왔으면 좋겠는 1990년대 아이돌 노래, #1990년대 #토토가 #추억 #회상 #90년대 #무한도전 #무도 #2000년대 ,1182,91380 686652 91318 897930 1492286 897931 176479 50012 64313 67463 67464 33189 611325 33191 1029293 192964 494156 37571 37557 1516879 1516877 90481 71581 79776 83410 83437 3403850 4344560 3403922 53892 53895 89952 90899 53969 8179185 27638 27641 489226 27636 441286 489219 441275 81920 81926 87310 87307 106212 1816948 1139375 106215
433426746,잔잔한 템포의 7080 가요모음, #70년대 #포크음악 #80년대 #잔잔한 #그시절 #잔잔한음악 #포크송 #대학가요제 #7080 #카페 ,757,7880288 1105188 192243 460863 30886914 1004232 51426 1080201 30071605 4023374 1033340 49013 2509669 1105185 935136 2514776 526760 91043 48158 31549731 3607803 65380 1008149 30886915 608240 1185200 1091185 61552 2514775 54856 30233106 501484 30107435 4023366 1569508 1878497 65573 52858 1017153 48071 608222 1874917 47121 4060891 1714358 2186465 176448 109792 5758524 525801
429945103,가요계 황금기 장식한 1990년대 발라드, #발라드 #1990 #가요 #1990년대 #서정적인 #슬픈 #감성적인 #ballad #추억 #회상 ,1000,51481 63699 83437 33972 49326 38388 8034220 91210 91268 104941 91406 91395 742447 61240 5417808 2184574 59868 82979 91124 91114 1022090 91423 1695858 1839641 172354 67962 63343 78002 1564057 77364
449601616,○ 가을&발라드  2000년대 명품발라드 100곡(소장용)PART 3 ○, #가을 #발라드 #2000년대발라드 ,1200,1944402 665231 430722 10838 10396 86668 419103 1213165 527016 499230 482793 905587 420424 11028 500797 620679 37271 104759 111217 26375 3824 19816 432270 505001 536921 1916349 1746411 848804 1928051 2425149 1092546 1583268 37756 10289 537599 21749 496573 447642 27600 90434 33641 8922 17282 621108 506908 523274 103858 430228 429655 421423
418666508,90-2000년대 초반 시절 최신가요들, #추억 #기분전환 #스트레스 #드라이브 #휴식 #사랑 #여행 #90년대 ,9867,77694 38083 91487 18357 71606 90782 86317 71581 87307 55543 32188294 70148 11043 70994 33293 65305 71502 72708 1675247 2277092 3363619 8179188 1564057 437205 74372 71766 74289 20293 9529 1816948 85258 83471 667166 425795 4123387 52024 85674 68982 503258 9270 91299 10434 33042 78944 1606447 78184 481561 38547 56870 50012
100098619,국내 블루스 뮤지션, #락 ,95,52003 79598 66253 1080758 1185390 986897 51997 51999 79602 1080756 997693 986322 1009963 79599 1185387 1857560 505122 66251 313178 1009970 85868 986898 1185398 505125 997689 1857554 52002 1185395 898853 315316 1185386 1080761 1009964 1009971 898852 77012 77007 51995 52001 75285 66254 313174 986323 986899 986891 898849 51994 997694 1839144 85864
460454132,[시대별차트] 1964년 국내차트, #시대별차트 #국내차트 #1960년대 ,4,4083218 1003023 1754987 1002782 1003568 467355 1185251 5758967 3622464 1003566 2517558 467498 1324501 992864 3621978 1936373 30072384 1714082 1925260 1185247 1714068 8150699
469050942,레트로감성, #옛날노래 #레트로감성 #옛날음악 #옛노래 #좋다노래 #감성음악 #좋은노래 #음악추천 #추천해주고싶은노래 #노래추천 ,94,38751 49389 90693 430064 1907246 455265 46365 91124 59868 53586 62101 58937 57574 50734 63313 611141 3851541 2315767 1099477 14229 21022 21026 431209 14235 1570834 642396 2771924 1497481 454543 88687 1594164 455261 465285 1107021 471074 38465 46163 28132 1878191 505379 24146 422606 511800 317040 503027 20220 38919 420592 3390253 605084
439687406,"한국 대중음악의 새 장 연 거목, 작곡가 이영훈", #작곡가 #이영훈 #가요 #발라드 #감성적인 #추억 #향수 #회상 #명곡 #명작 ,1402,5156 4577554 608222 507481 4550942 608211 47133 1654817 608281 8026845 85268 3874428 1741311 4646572 608223 47130 49326 4550947 1087278 1741320 608240 62710 1698066 621282
460454136,[시대별차트] 1968년 국내차트, #시대별차트 #국내차트 ,4,1125963 3620925 3622621 50942 730613 833074 992916 4174614 1185306 992925 991753 45848 1003933 1125436 1749953 1925268 1124975 31263280 3675491 1091690 3670568 46264 3663098 313526 65537 833078 45845 833077
