plylstSeq,title,tag,like,songIds
483177940,"뜨거운 여름밤 열리는 작은 콘서트 (잔나비,혁오,검정치마,카더가든)", #새벽 #가을 #인디 #잔잔한 #잔나비 #혁오 #검정치마 #휴식 #카더가든 ,339,8298724 30781649 31605779 5385973 31666421 33855085 35637499 32929037 8036156 33736499 33043504 31742666 5713425 2613359 30444665 35637500 33043508 4848555 31496488 31726704 32342095 35637506 32902881 30444661 31666417 32476250 5656580 8298729 5713423 8026845 3482051 31666411 30444667 3482053 31605785 32342091 31524346 30444668 31605780 31106984 30444659 32946828 30444660 30383949 33241005 30781646 2613352 31605777 30383956 31582380
516487269,[환승연애] 우리가 헤어진 진짜 이유, #이별 #분위기 #슬픔 #눈물 #가사 #후련함 #과몰입 #위로 #가을 #환승연애 ,203,32716099 32052434 33531543 35307318 34669549 33021760 33408567 3550138 34626112 35353559 32961285 33372786 35521287 33257245 8233373 32833785 8265898 5506296 31606796 32052432 30859636 4103251 34626119 35730565 35019314 34819473
422373850,이 노래 다 부를 줄 알아? 노래방 리스트[90년~10년대], #추억 #노래방 #발라드 #90년대 #그때그시절 #기분전환 #감성 #드라이브 #봄 #가을 ,89,2104544 1984780 1764594 1130736 430722 533202 1670941 425561 91380 1525532 984646 62187 492854 3118481 3028777 480415 1634717 1816950 1097091 1606413 105690 1798588 238695 430228 1808162 86866 418070 86857 68746 196599 1177607 623902 37596 1822212 31993151 79621 2101157 1654819 16937 27641 1480112 419103 82424 1096752 1620554 67724 481565 83891 1839641 1753139
516933524,잔잔한 아이유 노래들, #위로 #잔잔한 #아이유 #국힙원탑 #음색 #가을 #편안한 #유애나를_위한 ,27,30646584 34481683 33372785 34481684 32183387 34481681 34752700 33372789 34481682 7896511 32182535 4369827 5700639 30378156 33372787 4646573 32378104 32143487 30314784 30636089 34481680
449215193,○ 가을&발라드~1990년대 명품발라드 100곡(소장용)PART 2○, #가을 #발라드 #1990년대발라드 ,1418,51481 91462 49938 55580 1707087 91395 61510 104941 61240 64056 90355 463542 91210 83264 53616 50137 49838 50737 193014 91406 2796367 91104 54274 54503 532083 33571 70696 56288 91423 1839235 59078 3655078 66401 66397 63313 59868 58937 60084 104067 3852146 62098 70600 3793933 75440 62847 898849 1185238 1606431 69374 72322
484501154,듣기만해도 설레는 목소리를 가진 알앤비 아티스트, #꿀성대 #음색깡패 #목소리 #가을 #설레는 #알앤비 #감성 #무드 #쌀쌀한 ,375,32999829 32999763 32194058 32767206 31782025 5431071 30215674 30980827 31590336 31291425 32381267 31988773 32011704 30639985 32616222 32254142 32934120 31624517 33003876 33011570
514253154,뜨거웠던 여름의 끝자락 선선한 가을의 시작, #가을 #감성 #발라드 #Summer #여름 #이별 #인디 #권진아 #사랑 #autumn ,8,36242042 35645694 34826873 34164058 35456806 33055519 34052587 33743290 8298724 33903923 32142762 33597153 33880120 34172221 33805294 30644500 7967351 30656620 7942948 31196872 30623495 31939062 32057583 31261006 30290580 31283160 30038185 9600435 5379383 638570
464939668,커피와 함께 즐기는 가벼운 재즈, #재즈 #카페 #기분전환 #감성 #휴식 #커피 #주말 #독서 #가을 ,72,5711158 288419 2941179 23102032 30141763 31031070 5096492 1579387 2941173 8173328 3724240 4518944 3953236 871471 8139412 31776667 612881 2113549 1860103 31138624 1515499 4415336 1530555 30788401 732502 8018012 2301657 871466 452514 8201042 1135461 8018014 3363991 539624 4543944 284480 893623 1530565 1946714 539622 20670681 31804413 453956 6156454 2300121 30837206 2741849 31362145 387293 870471
517938198,좋아요 저장, #가을 #기분전환 ,5,33693680 32435900 32585047 32729800 35665692 33745526 32850817 30968139 34687593 32015010 35062181 32906793 32546466 34002221 30943117 33223214 34521603 34521607 32509411 34521608 34323578 34344554 32509042 31595184 32509043 34407071 32838220 33045299 32173709 34243928 34326160 33978183 33388144 33448766 33320952 33689101 33689104 32706488 33303682 33438868 33879787 33542479 33388145 31429053 32957917
499528263,'사랑' 이란 두 글자로 말할수 없는 너를 노래로 말할게, #사랑 #연애세포 #휴식 #발라드 #잔잔한 #가을 ,92,32473998 30657307 33347390 32794652 33331004 33260801 33996404 33800786 32508146 33625988 33552335 33313675 33326485 4635458 30786674 1804399 32689405 30471286 30978961 32725022 30598200 30320917 30394415 30561639 30301652 30504627 30945823 30978068 31709524 8172460 30436778 30160734 4668006 5752337 30751213 31146940 30690836 5598412 8091963 30025835 30465044 30660281 4407285 5834205 32594046 32760151 33625951 33414502 33515710 5459423
524831002,봄여름가을겨울playlist, #봄 #여름 #가을 #겨울 #계절 ,2,34845949 3753304 35825906 31029291 4091105 8124417 8171206 3753301 5650996 4579468 32572926 32003395 31709523 34772475 3715672 8104513 31433084 4756304 30287019 33559180 35454425 32319421 31131274 30512671 1925006 32578498 504784 32416094 31093710 30199165 30536155 31643710 34930372 31895208 31175119 5748499 32833393 31403164 33464805 31196764 3753303 732516 30937275 4840373 32907450 32814383 3468048 31506637 31266282 8268343
482195708,매년 가을이면 떠오르는 아련한 감성의 Music ♪, #가을 #감성발라드 #발라드 #감성 #추억 #아련한 #초가을 #OST #드라이브 #기분전환 ,2335,36431069 35669445 7886210 31343875 35828604 30709103 3929471 31314144 34171029 35707232 7926120 35724027 35831250 35708019 34097306 32127914 5408681 3542874 1757000 1467722 511813 35662924 1590153 30636089 30486509 2312253 8114712 3968836 35643013 4586092 30468654 2064849 32090955 423629 993956 3931560 30278209 5458267 33088701 1890405 5465066 3403988 4162725 3552165 8200966 19811 3815039 665226 32799210 33996404
484153884,"찬바람 부는 날, 우리의 마음을 녹여줄 명품 발라드", #발라드 #감성 #차가운바람 #쌀쌀한 #잔잔한 #겨울 #가을 ,1045,35929616 35730701 5629186 3968836 5458267 5439395 30709103 5430793 30486509 4665111 31524320 3634649 30809895 32031043 5400360 4116821 30190630 1798588 3018898 3910821 2347151 1046282 3758104 3427926 2544951 315876 315872 623902 1890405 2101171 3060828 1916349 1808162 1177976 4342054 4300699 423629 317027 537599 3585793 4512170 3436083 5466962 31652857 31455159 31314144 30962526
499026431,짙은 가을의 향수가 배인 아이돌 명곡, #아이돌 #가을 #아련함 #11월 #록 #가요 #명곡 #기분전환 #감성 #발라드 ,1450,4645220 32130401 32378104 31363347 35828603 31457611 30351580 30672529 32521090 35703073 31938460 3859894 31559272 32464068 9611490 30383759 30636089 8038491 33837295 32073454 33902951 32588775 30278222 4806687 30049277 5458267 3957639 3906383 5672392 33069146 31717825 32482041 35207873 32794652 30623495 4226210 32028531 34140620 34036015 32425539 4328659 35205073 30655509 3917319 30617943 32090955 32142762 8138940 30072072 31869576
480502250,명반 산책 - 80년대 가요 발라드 Title곡, #가을 #멜론명반 #가요 #발라드 #추억 #감성 #80년대 ,143,3560411 608211 1418635 47133 1551813 2521261 52894 1314717 1010296 4420982 1017150 2346659 1839744 60997 2518991 60912 47403 51273 52515 1105185 64888 52156 59173 620681 53018 1032684 1768642 1136794 58150 49829 1008148 1185199 58212 53088 1138815 531488
516242542,노래방 발라드 (남자), #노래방 #남자 #코노 #베스트 #가을 #발라드 #이별 #슬픔 #명곡 #고음 ,73,34787226 489055 4446485 35252996 30486509 35766146 34061322 4786735 31314144 34431086 8033528 460396 31873020 34535898 1846941 35361345 8119658 1568562 32224166 8060956 33248758 30669593 732519 5466962 530124 35643794 35484543 3894276 34657844 8203900 33976677 30699142 3620493 3549031 9614761 1137108 3758104 33480898 32491274 30721801 2650367 33167063 31388145 30611680 32059630 315876 38667 1753139 837567 31684636
484693852,가을과 겨울 사이의 감성을 닮은 노래들, #발라드 #새벽감성 #가을 #겨울 #감성 #이별 #슬픔 #센치한 #가을발라드 #겨울발라드 ,1355,35959870 35872331 35849938 35828130 35817189 35806276 35720014 35703073 35691900 35621874 35598787 34270811 34163197 34052587 35643598 33887569 33516934 33507460 33810335 8233373 33296089 33013877 30314784 33102839 33087123 33055516 30038185 31895018 33033138 4084672 3940684 3714473 5465096 5546791 32168238 32939966 2007071 31144041 33043504 30444666 32976228 30698332 32988541 31952584 32374479 5536206 31341484 32636588 33016550 32734827
435226327,카페 알바생의 매장 플레이리스트 느낌 있는 국내 감성힙합 인디음악 발라드, #카페 #느낌있는 #카페음악 #감성힙합 #인디음악 #국내음악 #발라드 #알바 #매장음악 #가을 ,1339,31151836 30260502 3894276 30259844 8228040 8036477 30006916 8094460 5795006 30530019 30646665 4668006 4246962 9622334 8270729 8101027 4665108 9613173 30550388 30290011 30099927 30278209 8268275 7877917 8143111 5694902 5476552 8228039 8295867 8194007 4033430 30628813 30611680 8219168 30381221 30495628 30303501 30303502 30105137 30613202 30565335 8109412 8028725 30303503 30660283 30632329 30576283 30612038 30654623 8235260
465272595,○ 가을&발라드 2000년대 명품발라드 100곡(소장용)Part 4 ○, #가을 #2000년대발라드 #발라드 ,651,4299165 19810 2335462 1009239 10841 418596 1564069 75279 27833 91166 8290 1416892 10403 1646085 105889 1716433 1497527 106240 1742531 1841035 1798754 2020854 2122195 2347156 1645091 711628 905864 866714 864906 851277 985472 1145943 499228 496567 527578 505373 489055 510420 537210 430913 444961 490173 419762 460363 2025257 521710 419124 482651 511800 418254
