songId,title,artist,genre,album,lyricist,composer,date,img,comment,like,lyric,plylstSeq
418168,희재,성시경,발라드 국내영화,국화꽃 향기 OST,양재선,MGR,20030201,https://cdnimg.melon.co.kr/cm/album/images/000/28/985/28985_500.jpg/melon/resize/282/quality/80/optimize,332,138267,"햇살은 우릴 위해 내리고 
바람도 서롤 감싸게 했죠 
우리 웃음속에 계절은 오고 
또 갔죠 
바람에 흔들리는 머릿결 
내게 불어오는 그대 향기 
예쁜 두눈도 웃음 소리도 
모두가 내 것이었죠
이런 사랑 이런 행복 쉽다 
했었죠 이런 웃음 
이런 축복 내게 쉽게 올리 없죠 
눈물 조차 울음조차 닦지 
못한 나 
정말로 울면 내가 그댈 보내 
준 것 같아서 
그대 떠나가는 그 순간도 
나를 걱정했었나요 
무엇도 해줄 수 없는 내 맘
앞에서 
그대 나를 떠나 간다해도 
난 그댈 보낸적 없죠 
여전히 그댄 나를 살게 하는 
이율테니 
이런 사랑 이런 행복 쉽다 했었죠 
이런 웃음 이런 축복 내게 
쉽게 올리 없죠 
눈물 조차 울음 조차 닦지 못한 나 
정말로 울면 내가 그댈 보내 
준 것 같아서 
그대 떠나가는 그 순간도 
나를 걱정했었나요 
무엇도 해줄 수 없는 내 맘앞에서 
그대 나를 떠나 간다해도 난 
그댈 보낸적 없죠 
기다림으로 다시 시작일테니 
얼마나 사랑했는지 얼마나 
또 울었는지 
그대여 한순간 조차 잊지 말아요 
거기 떠나간 그곳에서 날
기억하며 기다려요
하루씩 그대에게 다가가는 
나 일테니",445029956 411111859
35609035,인생은 뷰티풀,김호중,발라드 국내영화,인생은 뷰티풀: 비타돌체,김호중,김호중,20220907,https://cdnimg.melon.co.kr/cm2/album/images/110/48/906/11048906_20220906180454_500.jpg?d530d42b8ca05e5fe8c89007570a3d26/melon/resize/282/quality/80/optimize,197,17322,"하나만 알고 둘은
잘 모르는 사람입니다
하루는 비틀거리고
하루는 뒤뚱거리고
월요일 아침이 오면
버거운 세수를 하고
화요일 점심시간에
눈물 물처럼 삼키고 삼키고
수요일 밤의 길목에
갈 길을 잃고 서 있는
그림자 손을 꼭 잡고
다시 또 걸었습니다
하나만 알고
둘은 잘 모르고 살았습니다
울어도 나 혼자 울고 웃어도
나 혼자 웃고
목요일 빈 술잔 안에
외로움 가득 채우고
금요일 목놓아 부른
그리운 추억의 노래여 노래여
토요일 바람이 분다
춤춰라 머리카락아
일요일 나의 식탁에
태양이 비칠 때까지
월화수목금토일
외로움 가득 채우고
눈물로 목 놓아 부른
그리운 사랑의 노래여 노래여
인생에 바람이 분다
춤춰라 머리카락아
행복한 나의 식탁에
태양이 비칠 때까지
태양이 웃을 때까지",457536944 474137187
1046278,서쪽 하늘,이승철,발라드 국내영화,청연 OST,이승철,윤명선,20051220,https://cdnimg.melon.co.kr/cm/album/images/003/11/401/311401_500.jpg/melon/resize/282/quality/80/optimize,84,48109,"서쪽하늘로 노을은 지고  
이젠 슬픔이 돼버린 그대를  
다시 부를수 없을 것 같아  
또 한번 불러보네 
소리쳐 불러도 늘 허공에  
부서져 돌아오는 너의 이름  
이젠 더 견딜 힘조차 없게 
날 버려두고 가지  
사랑하는 날 떠나가는 날  
하늘도 슬퍼서 울어준 날  
빗속에 떠날 나였음을  
넌 알고 있는듯이 
비가오는 날엔 난 항상  
널 그리워해  
언젠간 널 다시 만나는  
그 날을 기다리며  
비내린 하늘은 왜그리  
날 슬프게해  
흩어진 내 눈물로 널  
잊고 싶은데  
비가오는 날엔 난 항상  
널 그리워해  
언젠간 널 다시 만나는  
그 날을 기다리며  
비내린 하늘은 왜그리  
날 슬프게해  
흩어진 내 눈물로 널  
잊고 싶은데  
가고싶어 널 보고싶어  
꼭 찾고 싶었어  
하지만 너의 모습은  
아직도 그 자리에  
비가오는 날엔 난 항상  
널 그리워해  
언젠간 널 다시 만나는  
그 날을 기다리며 
비내린 하늘은 왜그리 
날 슬프게해 
흩어진 내 눈물로 널 
잊고 싶은데 
하지만 난 널 사랑해",426571097 405285190
35609034,슬픈등,김호중,발라드 국내영화,인생은 뷰티풀: 비타돌체,김호중,김호중,20220907,https://cdnimg.melon.co.kr/cm2/album/images/110/48/906/11048906_20220906180454_500.jpg?d530d42b8ca05e5fe8c89007570a3d26/melon/resize/282/quality/80/optimize,145,15389,"누군가를 다시 만난다면
여전히 나는 너를
누군가를 다시 사랑하면
영원히 나는 너를
다시 또 누군가를 그리라면
망설임 하나 없이 나는 너를
하나 누군가 다시 떠나보내라면
두 번 죽어도 너와는
못다 한 사랑이라 부르지 마
덧없는 미련이라 탓하지 마
꺼지지 않는 밤 하늘
별빛이 사라질 때까지
외로움아 거기 서 있거라
보내지 않았으니
그리움아 그냥 스쳐 가라
시작도 못 했으니
바람이 부는 언덕길을 걷는 그녀와
그녀의 긴 그림자가
다정한 연인처럼 내 마음을
지나 날 떠나가고 있지만
못다 한 사랑이라 말하지 마
덧없는 미련이라 탓하지 마
꺼지지 않는 밤 하늘 별빛이
사라질 때까지
한 번만이라도 듣고 싶어
그녀가 부르는 내 이름을
한 번 더 바라보고 싶어
날 바라보는 그 얼굴
바람이 불어오는 언덕길을
그녀와 그녀의 긴 그림자 되어
단 한 번만 더 걸을 수 있다면
죽어도 좋으리",457536944 515278519
35728845,고백 (영화 '동감' X 츄 (이달의 소녀)),츄(Chuu),록/메탈 국내영화,고백 (영화 '동감' X 츄 (이달의 소녀)),강현민,강현민,20221016,https://cdnimg.melon.co.kr/cm2/album/images/110/78/402/11078402_20221014143446_500.jpg?0804744f4d981d946bae2d54db3daa4c/melon/resize/282/quality/80/optimize,80,16902,"말해야 하는데 네 앞에 서면
아무 말 못 하는 내가 미워져
용기를 내야 해 후회하지 않게
조금씩 너에게 다가가 날 고백해야 해
내 오래된 친구인 널 좋아하게 됐나 봐
아무렇지 않은 듯 널 대해도
마음은 늘 떨렸어
미소 짓는 너를 보며
우리 사이가 어색할까 두려워
아무런 말 하지 못한 채
돌아서면 눈물만 흘렸어
말해야 하는데
네 앞에 서면
아무 말 못 하는 내가 미워져
용기를 내야 해 후회하지 않게
조금씩 너에게 다가가 날 고백해야 해
처음 너를 만났던 날
기억할 순 없지만 날
그저 그런 친구로 생각했고
지금과는 달랐어
미소 짓는 너를 보며
우리 사이가 어색할까 두려워
하루 종일 망설이다
헤어지면 눈물만 흘렸어
말하고 싶은데
사랑한다고 아무 말 못 하는
내가 너무 미워
용기를 내야 해 후회하지 않게
조금씩 너에게 다가가 날 고백할 거야
Oh 용기를 내야 해 후회하지 않게
조금씩 너에게 다가가
날 고백할 거야
사랑한다고
아무 말 못 하는 내가 너무 미워져
용기를 내야 해 후회하지 않게
조금씩 너에게 다가가 날 고백할 거야",484732185 513801514
2064849,너에게 난 나에게 넌,자전거 탄 풍경,국내영화,클래식 OST,,,20030201,https://cdnimg.melon.co.kr/cm/album/images/000/29/611/29611_500.jpg/melon/resize/282/quality/80/optimize,267,84698,"너에게 난 해질녘 노을처럼 
한편의 아름다운 추억이 되고 
소중했던
우리 푸르던 날을 기억하며 
음 후회없이
그림처럼 남아 주기를 
나에게 넌 내 외롭던 지난 시간을 
환하게 비춰주던 햇살이 되고 
조그맣던 너의 하얀 손위에 
빛나는 보석처럼
영원의 약속이 되어 
너에게 난 해질녘 노을처럼 
한편의 아름다운 추억이 되고 
소중했던
우리 푸르던 날을 기억하며 
음 후회없이
그림처럼 남아 주기를 
나에게 넌 초록의 슬픈 노래로
내 작은 가슴속에 이렇게 남아
반짝이던 너의 예쁜 눈망울에
수많은 별이 되어
영원토록 빛나고 싶어
너에게 난 해질녘 노을처럼
한편의 아름다운 추억이 되고
소중했던
우리 푸르던 날을 기억하며
음 후회없이
그림처럼 남아 주기를
너에게 난 해질녘 노을처럼
한편의 아름다운 추억이 되고
소중했던
우리 푸르던 날을 기억하며
음 후회없이
그림처럼 남아 주기를",442706386 445029956
1046282,말리꽃,이승철,발라드 국내영화,청연 OST,이근상,이근상,20051220,https://cdnimg.melon.co.kr/cm/album/images/003/11/401/311401_500.jpg/melon/resize/282/quality/80/optimize,55,55074,"얼마나 더 견뎌야 하는지 
짙은 어둠을 헤매고 있어 
내가바란 꿈이라는 것은 
없는걸까 
더이상은 견딜수 없는 것 
지친 두눈을 뜨는 것 마저 
긴 한숨을 내쉬는 것조차 
난 힘들어 
이렇게 난 쓰러진채로 
끝나는건 아닐까 
항상 두려웠지만 지금 
내가 가야할 
세상속에 네가 있기에 
지쳐 쓰러지며 되돌아가는 
내 삶이 초라해 보인대도 
죽어진 니모습과 함께한다면 
이제 갈수 있어 
소중하게 남긴 너의 꿈들을 
껴안아 네게 가져가려해 
어두운 세상속에 숨쉴 날들이 
이제 잊혀지도록 
지쳐 쓰러지며 되돌아가는 
내삶이 초라해 보인대도 
죽어진 니모습과 함께한다면 
이제 갈수 있어 
소중하게 남긴 너의 꿈들을 
껴안아 네게 가져가려해 
어두운 세상속에 숨쉴 날들이 
이제 잊혀지도록",403014132 445029956
1525532,별,유미,발라드 국내영화,미녀는 괴로워 OST,이재학,이재학,20061211,https://cdnimg.melon.co.kr/cm/album/images/003/36/050/336050_500.jpg/melon/resize/282/quality/80/optimize,82,44923,"바람결이 창을 흔들고
내 키만한 작은 나의 방 위로
아름답게 별빛들은
가득 채워주네요
셀수없이 많은 별들은
지쳐있는 나를 어루만지며
내 맘속에 가득 담은
눈물 닦아 주네요
많이 아파하지마
날 꼭 안은채
다독여주며 잘자라
위로해 주네요
걷지 못할 만큼
힘에 겨워 아파와도
눈물이 앞을 가려와도
갖지못할 내 사랑 앞에도
나 웃을래요
잠시라도 곁에
행복했던 기억들을
가슴에 간직할께요
두눈에 수놓아진
저 별들처럼 영원히
꿈을 꾸듯 다가오네요
유난히도 밝은 나의 별 하나
눈부심이 반짝이며
어깨위로 내려와
자꾸 슬퍼하지마
손 꼭 잡은채
날 만져주며
따스히 날 감싸주네요
걷지 못할 만큼
힘에 겨워 아파와도
눈물이 앞을 가려와도
갖지못할 내 사랑앞에도
나 웃을래요
잠시라도 곁에
행복했던 기억들을
가슴속에 간직할께요
두눈에 수놓아진
저 별들처럼
나 오늘만은 안울어요
눈물이 가득차와도
저기 저 별들처럼
나 웃을래요
행복했던 기억모두
가슴에 간직할께요
두눈에 수놓아진
저 별들처럼
영원히",442706386 403014132
2228949,Butterfly,러브홀릭스,국내영화,국가대표 OST,,,20090731,https://cdnimg.melon.co.kr/cm/album/images/006/11/652/611652_500.jpg/melon/resize/282/quality/80/optimize,276,54461,"어리석은 세상은 너를 몰라
누에속에 감춰진 너를 못봐
나는 알아 내겐 보여
그토록 찬란한 너의 날개
겁내지마 할 수 있어
뜨겁게 꿈틀거리는
날개를 펴 날아올라 세상 위로
태양처럼 빛을 내는 그대여
이 세상이 거칠게 막아서도
빛나는 사람아 난 너를 사랑해
널 세상이 볼 수 있게 날아 저 멀리
꺽여버린 꽃처럼 아플때도
쓰러진 나무처럼 초라해도
너를 믿어 나를 믿어
우리는 서로를 믿고 있어
심장의 소릴 느껴봐
힘겹게 접어 놓았던
날개를 펴 날아올라 세상 위로
벅차도록 아름다운 그대여
이 세상이 차갑게 등을 보여도
눈부신 사람아 난 너를 사랑해
널 세상이 볼 수 있게 날아 저 멀리
이 세상이 거칠게 막아서도
빛나는 사람아 난 너를 사랑해
널 세상이 볼 수 있게 날아 저 멀리",503547414 510682137
35837631,편지 (영화 '동감' X 윤하 (YOUNHA)),윤하 (YOUNHA),발라드 국내영화,편지 (영화 '동감' X 윤하 (YOUNHA)),허승경,김광진,20221116,https://cdnimg.melon.co.kr/cm2/album/images/111/03/132/11103132_20221115215806_500.jpg?6ccac70508dc8191109c23fb7969909e/melon/resize/282/quality/80/optimize,67,10275,"여기까지가 끝인가 보오
이제 나는 돌아서겠소
억지 노력으로 인연을 거슬러
괴롭히지는 않겠소
하고 싶은 말 하려 했던 말
이대로 다 남겨두고서
혹시나 기대도 포기하려 하오
그대 부디 잘 지내시오
기나긴 그대 침묵을
이별로 받아두겠소
행여 이 맘 다칠까
근심은 접어두오
오 사랑한 사람이여
더 이상 못 보아도
사실 그대 있음으로
힘겨운 날들을
견뎌 왔음에 감사하오
좋은 사람 만나오
사는 동안 날 잊고 사시오
진정 행복하길 바라겠소
이 맘만 가져가오
기나긴 그대 침묵을
이별로 받아두겠소
행여 이 맘 다칠까 근심은 접어두오
오 사랑한 사람이여
더 이상 못 보아도
사실 그대 있음으로 힘겨운 날들을
견뎌 왔음에 감사하오
좋은 사람 만나오
사는 동안 날 잊고 사시오
진정 행복하길 바라겠소
이 맘만 가져가오
혹시나 기대도 포기하려 하오
그대 부디 잘 지내시오",496963017 456209348
7877288,꽃이 피고 지듯이,조승우,발라드 국내영화,사도 OST - 꽃이 피고 지듯이,방준석,방준석,20151007,https://cdnimg.melon.co.kr/cm/album/images/026/43/625/2643625_500.jpg?c9f53009720244ba3c38e21d8654d5fe/melon/resize/282/quality/80/optimize,162,36098,"나 이제 가려합니다
아픔은 남겨두고서
당신과의 못다한 말들
구름에 띄워놓고 가겠소
그대 마음을 채우지 못해
참 많이도 눈물 흘렸소
미안한 마음 두고 갑니다
꽃이 피고 또 지듯이
허공을 날아 날아
바람에 나를 실어
외로웠던 새벽녘 별들 벗삼아
이제 나도 떠나렵니다
이렇게 우린 서로
그리워 하면서도
마주보고 있어도 닿을수 없어
왜 만날수 없었나요
행여 당신 가슴 한켠에
내 체온 남아 있다면
이 바람이 흩어지기 전
내 얼굴 한번 만져주오",460637410 421338401
1116679,I Believe,신승훈,발라드 국내영화,엽기적인 그녀 OST,양재선,김형석,20010801,https://cdnimg.melon.co.kr/cm/album/images/003/14/498/314498_500.jpg/melon/resize/282/quality/80/optimize,102,39643,"I believe 그댄 곁에 없지만 
이대로 이별은 아니겠죠 
I believe 나에게 오는 길은 
조금 멀리 돌아올 뿐이겠죠 
모두 지나간 그 기억속에서 
내가 나를 아프게 하며 
눈물을 만들죠 
나만큼 울지 않기를 그대만은 
눈물 없이 날 편하게 떠나주기를 
언젠가 다시 돌아올 
그대 라는 걸 알기에 난 믿고 있기에 
기다릴께요 난 그대여야만 하죠 
I believe 내가 아파할까봐
그대는 울지도 못했겠죠 
I believe 흐르는 내 눈물이 
그댈 다시 내게 돌려 주겠죠 
자꾸 멈추는 내 눈길 속에서 
그대 모습들이 떠올라
눈물을 만들죠
나만큼 울지 않기를 그대만은
눈물 없이 날 편하게 떠나주기를
언젠가 다시 돌아올
그대라는 걸 알기에 난 믿고 있기에
기다릴께요 난 그대여야만 하죠
나 그댈 알기 전 이 세상도
이렇게 눈부셨는지
그 하늘 아래서 이젠 눈물로 
남겨졌지만
이 자릴 난 지킬께요
그대란 이유만으로 나에게는
기다림 조차 충분히 행복하겠죠
사랑한 이유만으로
또 하루가 지나가고 오는길 잊어도
기다릴께요
난 그대여야만 하죠
난 그대여야만 하죠",417639180 433179875
1525533,Maria,김아중,록/메탈 국내영화,미녀는 괴로워 OST,Jimmy Destri,Jimmy Destri,20061211,https://cdnimg.melon.co.kr/cm/album/images/003/36/050/336050_500.jpg/melon/resize/282/quality/80/optimize,66,25857,"자 지금 시작해 
조금씩 뜨겁게 
우~ 두려워하지마 
펼쳐진 눈앞에 
저 태양이 길을 비춰 
 
우~절대 멈추지마 
마리아 아베마리아 
저 흰구름 끝까지 날아 
마리아 아베마리아 
거친파도따윈 상관없이 
 
기적은 이렇게 눈앞에 
니 앞에 펼쳐잇어 
우~절대멈추지마
마리아 아베마리아
저 흰구름 끝까지 날아 
마리아 아베마리아
거친 파도 따윈 상관없이
마리아~

멈춰버린 심장전체가
겉잡을 수 없이 뛰어와
마리아 아베마리아
저 흰구름 끝까지 날아
마리아 아베마리아
거친 파도 따윈 상관없이
마리아 아베마이라
저 흰구름 끝까지 날아 
마리아 아베마리아
거친 파도 따윈 상관없이",442706386 100098263
532165,고백,이수훈,발라드 국내영화,늑대의 유혹 OST,배정은,배정은,20040715,https://cdnimg.melon.co.kr/cm/album/images/000/35/123/35123_500.jpg/melon/resize/282/quality/80/optimize,67,20513,"처음부터 느꼈죠
나는 그대에게 빠져버렸죠
사랑을 하게 된 거죠
그대를 볼 때마다
내 마음 숨기기 어려웠어요
항상 표현하고 싶었는데
내겐 욕심인가요 그댈 사랑하는 게
그렇게도 힘든 건가요
언제나 그대 난 원하고 있죠
혹시라도 우린 사랑할 수 없나요
힘들겠지만 난 그댈 위해
참아야만 하겠죠
난 그대만을 사랑해요
이젠 볼 수 없겠죠 내가 떠나가야 할
이 시간이 다가왔어요
언제나 그대 난 원하고 있죠
혹시라도 우린 사랑할 수 없나요
힘들겠지만 나 그댈 위해
참아야만 하겠죠
난 그대만을 사랑해요 우
잠시 동안 이라도
함께하고 싶은데 우
언제나 그대 난 원하고 있죠
혹시라도 우린 사랑할 수 없나요
힘들겠지만 나 그댈 위해
참아야만 하겠죠
난 그대만을 사랑해요 우
난 그대만을 사랑해요",442706386 494283599
1046284,인연,이승철,발라드 국내영화,청연 OST,이승철,윤일상,20051220,https://cdnimg.melon.co.kr/cm/album/images/003/11/401/311401_500.jpg/melon/resize/282/quality/80/optimize,32,15549,"눈을 떠 바라보아요 
그대 정말 가셨나요 
단 한번 보내준  
그대 눈빛은 날 사랑했네요
또 다른 사랑이 와도 이젠
쉽게 허락되진 않아 
견디기 힘들어 
운명같은 우연을 기다려요 
지워질 수 없는 아픈 기억들
그리워하면서도 미워
하면서도 난 널
너무 사랑했었나봐요 그대 
보고 싶은만큼 후회는 되겠죠 
워우워워 
같은 운명처럼 다시 만난다면
서러웠던 눈물이 
가슴속에 깊이 남아있겠죠 
날 위해 태어난 사람 그대 
이젠 떠나줘요 
힘들어 지쳐도 그댈 그리워
하며 살아가요 
지워질 수 없는 아픈기억들
그리워 하면서도 미워
하면서도 그댈
난 사랑할 순 없었나봐요 이젠
그저 바라볼 수 밖엔 없겠죠 
나 살아가는 동안 다시 만난다면
차마 볼 수 없음에 힘든 
눈물을 흘리죠
나는 정말 그댈 사랑해요",422704801 420677901
35866717,너를 위해 (영화 '동감' X 황치열),황치열,발라드 국내영화,너를 위해 (영화 '동감' X 황치열),채정은,신재홍,20221125,https://cdnimg.melon.co.kr/cm2/album/images/111/10/369/11110369_20221125010352_500.jpg?8de101358a3232907475419df9d3e75b/melon/resize/282/quality/80/optimize,19,4372,"어쩜 우린 복잡한 인연에
서로 엉켜있는 사람인가 봐
나는 매일 네게 갚지도 못할 만큼
많은 빚을 지고 있어
연인처럼 때론 남남처럼
계속 살아가도 괜찮은 걸까
그렇게도 많은 잘못과 잦은 이별에도
항상 거기 있는 너
날 세상에서 제대로 살게 해 줄
유일한 사람이 너란 걸 알아
나 후회 없이 살아가기 위해
너를 붙잡아야 할 테지만
내 거친 생각과 불안한 눈빛과
그걸 지켜보는 너
그건 아마도 전쟁 같은 사랑
난 위험하니까 사랑하니까
너에게서 떠나줄 거야
날 세상에서 제대로 살게 해 줄
유일한 사람이 너란 걸 알아
나 후회 없이 살아가기 위해
너를 붙잡아야 할 테지만
내 거친 생각과 불안한 눈빛과
그걸 지켜보는 너
그건 아마도 전쟁 같은 사랑
난 위험하니까 사랑하니까
너에게서 떠나줄 거야
너를 위해 떠날 거야",401004189 496963017
33180518,Your Lights,이수 (엠씨더맥스),록/메탈 국내영화,Your Lights (바이크 원정대 OST Part.1),린,타이비언,20210107,https://cdnimg.melon.co.kr/cm2/album/images/105/43/164/10543164_20210106143343_500.jpg?38daa211fc036bb22980ff08b487bc7b/melon/resize/282/quality/80/optimize,188,23322,"나는 흙으로부터 왔고
다시금 그리 가겠지
한낱 그런 삶일 뿐인데 그게 다인데
새벽은 짙고 나는 깊어 잠겨버렸네
사랑의 모양과 사람의 진심을
무엇도 알지 못한 채
세상의 모든 일에 해답을 찾는 것은
무거운 어깨 위로 짐을 얹게 되는 것
마음 놓을 자리를 쉽게 찾지 못하고
고단한 삶 속에서
모두 버려지는 내 꿈들
이 새벽이 끝나길 바라
너와 나 둘이서 가자 빛으로
결국 떠나길 잘 했다고 웃는 두 눈은
어둠이 걷힌 새 아침을 보게 될 거야
사랑의 모양과 사람의 마음도
조금은 알 수 있다고
그렇게 믿는 일이 서로를 지키는 것
선명한 모습으로 너의 앞에 서는 것
어두운 질문 속에도 환한 답을 찾는 것
우리를 위한 길이
거기 있다고 믿어 나는
이 길을 달려가자 새벽을 걷어내고
사랑을 하자 미움을 져버리고
여기 이대로 그저 곁에 있을게
우리가 갈 수 없는 길은
없다고 말해 줄게",403014132 422724611
2006848,슬픔보다 더 슬픈 이야기,김범수,발라드 국내영화,슬픔보다 더 슬픈 이야기 OST (Digital Single),,,20081224,https://cdnimg.melon.co.kr/cm/album/images/004/53/851/453851_500.jpg/melon/resize/282/quality/80/optimize,26,16780,"미치도록 사랑했었어
너 하나만을 사랑했었어
정말 미치도록 사랑했었어
니가 내 곁에 없는 줄도 모르고
사랑해 사랑해 사랑해
너만을 사랑해 사랑해
그 흔한 말도 한마디 못하고
나 혼자서 먼저 떠나요
나 다시 사랑하지 않으리
죽어도 사랑하지 않으리
혹시나 그대 돌아온다해도
두 번 다시 속지 않으리
차라리 사랑하기 전으로
사랑을 몰랐었던 그 때로
모든 걸 다시 되돌리고 싶어
사랑하지 않으리
사랑해 사랑해 사랑해
너만을 사랑해 사랑해
그 흔한 말도 한마디 못하고
나 혼자서 먼저 떠나요
나 다시 사랑하지 않으리
죽어도 사랑하지 않으리
혹시나 그대 돌아온다해도
두 번 다시 속지 않으리
차라리 사랑하기 전으로
사랑을 몰랐었던 그 때로
모든 걸 다시 되돌리고 싶어
사랑하지 않으리
사랑하기 때문에
그대를 사랑하기 때문에
그대의 슬픔도 그대의 아픔도
내가 전부 다 가져가요
차라리 사랑하기 전으로
사랑을 몰랐었던 그 때로
모든 걸 다시 되돌리고 싶어
사랑하지 않으리
나 사랑하지 않으리
나 다시 사랑하지 않으리",445029956 427705075
35879546,단지동맹,정성화,국내영화,영웅,한아름,오상준,20221201,https://cdnimg.melon.co.kr/cm2/album/images/111/13/290/11113290_20221130111007_500.jpg?1db1f5942fe1450cdd9cc229059d376f/melon/resize/282/quality/80/optimize,24,4390,"내 조국의 하늘아래 살아갈
그 날을 위해
수많은 동지들이
타국의 태양 아래 싸우다
자작나무 숲으로 사라졌습니다
그들의 간절했던 염원이
하늘을 감동시킬 수 있도록
뜨거운 조국애와 간절함을 담아
저 안중근 이 한 손가락
조국을 위해 바치겠습니다
울창한 자작나무 숲 망국의 땅
우리는 모였다
간절히 기도하는 마음으로
뜨거운 심장으로
나 이순간 맹세 하나니
비록 조그마한 일이나
이것은 결의의 시작이니
뜨거운 피로써 싸우리라
나 오늘 이 순간 맹세 하나니
내 조국 위하는
우리의 열정 우리 여기 모여
함께 나눈 순간
결코 져버리지 않으리
대지로 내리는 이 햇살처럼
나무를 흔드는 이 바람처럼
너와 나의 약속
우리 가슴속에 영원토록 기억되리
우리의 함성이 잠자는 숲을 깨우듯
어두운 이 세상 깨우리
잊지 말자 오늘",518544590 521601497
35879547,당신을 기억합니다 황후마마여,김고은,국내영화,영웅,한아름,오상준,20221201,https://cdnimg.melon.co.kr/cm2/album/images/111/13/290/11113290_20221130111007_500.jpg?1db1f5942fe1450cdd9cc229059d376f/melon/resize/282/quality/80/optimize,53,6474,"저 설희 기억합니다
당신을 기억합니다
따뜻하고 자상한 당신의 모습
잊을 수가 없습니다
당신의 두 눈에 맺혔던
핏빛 어린 눈물
제 마음에 깊은 한으로
남아 잊을 수가 없습니다
그날의 비명소리들이
아직도 귓가에 남아
떠나시던 황후마마의
간절한 마지막 모습
오지마라 손짓하시던
도망가라 눈짓하시던
그날 여기 옥호루 달빛 아래
경북궁 앞뜰을 휘졌던 낭인들의 칼날
황후의 심장 도려낸 칼에
떨어지던 핏방울
불타는 시신 한줌의 재로
떠나시던 마마를
저 설희, 그날을 잊지 못합니다
꿈에도 잊혀지지 않는
당신의 마지막 모습
눈감으면 되살아나는
생생한 그 날의 모습
잊을래야 잊을 수 없는
잠들래야 잠들 수 없는
깊은 한 숨 바람에 흩어지고
깊은 한 숨 바람에 흩어지고
황후마마여",432284816 518544590
2043348,그런 사람 또 없습니다,이승철,발라드 국내영화,슬픔보다 더 슬픈이야기 OST 2nd,강은경,조영수,20090130,https://cdnimg.melon.co.kr/cm/album/images/004/86/251/486251_500.jpg/melon/resize/282/quality/80/optimize,11,11285,"천번이고 다시 태어난데도
그런 사람 또 없을테죠
슬픈 내 삶을 따뜻하게 해준
참 고마운 사람입니다
그런 그댈 위해서
나의 심장쯤이야
얼마든 아파도 좋은데
사랑이란 그 말은 못해도
먼 곳에서 이렇게 바라만 보아도
모든걸 줄 수 있어서
사랑할 수 있어서
난 슬퍼도 행복합니다
나 태어나 처음
가슴 떨리는 이런 사랑
또 없을테죠
몰래 감춰둔 오랜 기억속에
단 하나의 사랑입니다
그런 그댈 위해서
아픈 눈물쯤이야
얼마든 참을 수 있는데
사랑이란 그 말은 못해도
먼 곳에서 이렇게 바라만 보아도
모든걸 줄 수 있어서
사랑할 수 있어서
난 슬퍼도 행복합니다
아무것도 바라지 않아도
그대 웃어준다면 난 행복할텐데
사랑은 주는거니까
그저 주는거니까
난 슬퍼도 행복합니다",101516705 433179875
35802719,개똥벌레 (영화 '동감' X 이무진),이무진,포크/블루스 국내영화,개똥벌레 (영화 '동감' X 이무진),한돌,한돌,20221106,https://cdnimg.melon.co.kr/cm2/album/images/110/94/718/11094718_20221104145718_500.jpg?876169a4a39d4103ee2d513e63714151/melon/resize/282/quality/80/optimize,112,6659,"아무리 우겨 봐도 어쩔 수 없네
저기 개똥 무덤이 내 집인걸
가슴을 내밀어도 친구가 없네
노래하던 새들도 멀리 날아가네
가지 마라 가지 마라 가지 말아라
나를 위해 한 번만 노래를 해 주렴
아아 외로운 밤 쓰라린 가슴 안고
오늘 밤도 그렇게 울다 잠이 든다
마음을 다 주어도 친구가 없네
사랑하고 싶지만 모두 떠나가네
가지 마라 가지 마라 가지 말아라
나를 위해 한 번만 손을 잡아 주렴
아아 외로운 밤 쓰라린 가슴 안고
오늘 밤도 그렇게 울다 잠이 든다
아아 외로운 밤 쓰라린 가슴 안고
오늘 밤도 그렇게 울다 잠이 든다
아아 외로운 밤 쓰라린 가슴 안고
오늘 밤도 그렇게 울다 잠이 든다
울다 잠이 든다",400975895 489523873
1975152,아마도 그건,홍민정,발라드 국내영화,과속 스캔들 OST (무비클로저),박병규,박병규,20081128,https://cdnimg.melon.co.kr/cm/album/images/004/27/151/427151_500.jpg/melon/resize/282/quality/80/optimize,35,25904,"아마도 그건 사랑이었을거야
희미하게 떠오르는 기억이
이제야 그 마음을 알아버렸네
그대 눈에 비친 나의 모습을
아마도 그건 사랑이었을거야
돌아보면 아쉬운 그날들이
자꾸만 아픔으로 내게 찾아와
떨리는 가슴 나를 슬프게 하네
차가운 내 마음에 남은 너의 뒷모습
열린 문틈으로
너는 내게 다가 올 것 같아
한참을 멍하니 문만 바라보다
아침햇살에 눈을 뜨고 말았네
사랑 그것은 엇갈린 너와 나의 시간들
스산한 바람처럼 지나쳐갔네
사랑 그것은 알 수 없는 나의 그리움
남아 있는 나의 깊은 미련들
차가운 내 마음에 남은 너의 뒷모습
열린 문틈으로
너는 내게 다가 올 것 같아
한참을 멍하니 문만 바라보다
아침햇살에 눈을 뜨고 말았네
사랑 그것은 엇갈린 너와 나의 시간들
스산한 바람처럼 지나쳐갔네
사랑 그것은 알 수 없는 나의 그리움
남아 있는 나의 깊은 미련들
사랑 그것은 엇갈린 너와 나의 시간들
스산한 바람처럼 지나쳐갔네
사랑 그것은 알 수 없는 나의 그리움
남아 있는 나의 깊은 미련들",442706386 503547414
