songId,title,artist,genre,album,lyricist,composer,date,img,comment,like,lyric
2741416,Bad Girl Good Girl,미쓰에이,댄스,Bad But Good,박진영,박진영,20100701,https://cdnimg.melon.co.kr/cm/album/images/009/41/952/941952_500.jpg/melon/resize/282/quality/80/optimize,156,43897,You don't know meYou don't know meYou don't know meYou don't know meSo shut off boySo shut off boySo shut off boySo shut off shut  off앞에선 한마디도 못하더니뒤에선 내 얘길 안 좋게 해참 어이가 없어Hello hello hello나 같은 여잔 처음으로 으로 으로본 것 같은데 왜 나를 판단하니내가 혹시 두려운 거니겉으론 Bad girl속으론 Good girl나를 잘 알지도 못하면서내 겉모습만 보면서한심한 여자로 보는너의 시선이 난 너무나 웃겨춤출 땐 Bad girl사랑은 Good girl춤추는 내 모습을 볼 때는넋을 놓고 보고서는끝나니 손가락질하는그 위선이 난 너무나 웃겨이런 옷 이런 머리 모양으로이런 춤을 추는 여자는 뻔해하 네가 더 뻔해Hello hello hello자신 없으면 저뒤로 뒤로 뒤로물러서면 되지 왜 자꾸 떠드니네 속이 훤히 보이는 건 아니겉으론 Bad girl속으론 Good girl나를 잘 알지도 못하면서내 겉모습만 보면서한심한 여자로 보는너의 시선이 난 너무나 웃겨춤출 땐 Bad girl사랑은 Good girl춤추는 내 모습을 볼 때는넋을 놓고 보고서는끝나니 손가락질하는그 위선이 난 너무나 웃겨날 감당 할 수 있는 남잘 찾아요진짜 남자를 찾아요말로만 남자다운 척할 남자 말고날 불안해 하지 않을 남잔 없나요자신감이 넘쳐서내가 나일 수 있게자유롭게 두고 멀리서 바라보는겉으론 Bad girl속으론 Good girl나를 잘 알지도 못하면서내 겉모습만 보면서한심한 여자로 보는너의 시선이 난 너무나 웃겨춤출 땐 Bad girl사랑은 Good girl춤추는 내 모습을 볼 때는넋을 놓고 보고서는끝나니 손가락질하는그 위선이 난 너무나 웃겨You don't know meYou don't know meYou don't know meYou don't know meSo shut off boySo shut off boySo shut off boySo shut off shut off
2705410,잔소리 (With 2AM 슬옹),아이유,발라드,잔소리,김이나,이민수,20100603,https://cdnimg.melon.co.kr/cm/album/images/009/11/358/911358_500.jpg/melon/resize/282/quality/80/optimize,223,98640,늦게 다니지좀 마술은 멀리좀 해봐열살짜리 애처럼 말을 안듣니정말 웃음만 나와누가 누굴보고 아이라 하는지정말 웃음만 나와싫은 얘기 하게 되는 내 맘을 몰라좋은 얘기만 나누고 싶은 내맘을 몰라그만할까 그만하자하나부터 열까지 다 널 위한 소리내 말 듣지 않는 너에게는 뻔한 잔소리그만하자 그만하자사랑하기만해도 시간 없는데머리 아닌 가슴으로 하는 이야기니가 싫다 해도 안 할수가 없는 이야기그만하자 그만하자나의 잔소리가 들려밥은 제 때 먹는지여잔 멀리 하는지온 종일을 네 옆에 있고 싶은데내가 그 맘인거야주머니속에 널 넣고 다니면정말 행복할텐데둘이 아니면 안되는 우리 이야기누가 듣는다면 놀려대고 웃을 이야기그만할까 그만하자하나부터 열까지 다 널 위한 소리내 말 듣지 않는 너에게는 뻔한 잔소리그만하자 그만하자사랑하기만해도 시간 없는데머리 아닌 가슴으로 하는 이야기니가 싫다 해도 안 할수가 없는 이야기그만하자 그만하자나의 잔소리가 들려눈에 힘을 주고 겁을 줘봐도내겐 그저 귀여운 얼굴이럴래 자꾸 더는 못 참고정말 화낼지 몰라사랑하다 말거라면 안 할 이야기누구보다 너를 생각하는 마음의 소리화가 나도 소리 쳐도너의 잔소리마저 난 달콤한데사랑해야 할 수 있는 그런 이야기내 말 듣지 않는 너에게는 뻔한 잔소리그만하자 그만하자이런 내 맘을 믿어줘
2733249,죽을 만큼 아파서 (Feat. 멜로우),MC몽,랩/힙합,블루브랜드 Trauma Part 2,MC몽,박장근,20100624,https://cdnimg.melon.co.kr/cm/album/images/009/35/651/935651_500.jpg/melon/resize/282/quality/80/optimize,336,95624,I found the way tolet you leave I never really hadit coming I can't be in the sight of you I want you to stay away from my heart 너의 집 앞으로 가고 있어 빨리 전화 받어 내가 아파서 죽을 것 같거든 너 못보면 내가 진짜 죽을 것 같애 전화 좀 받아줘 1분만 내 말좀 들어줘봐 잠깐만 죽을 것 같애서 난 숨도 못쉬어 나좀 살자 제발 한번만 너의 집 앞에서 네시간째 찢어지는 내 맘 넌 모른채 웃고있니 행복하니 모든 추억과 날 버린채 아프고 숨이 막히는 침묵 어느 새 내 눈물을 가려버린 빗물 머리에서 발끝까지소름이 끼칠 듯 내 피가 솟구치는 기분 중독된것처럼 하루종일 온통 고통스런 But she's gone 바라보는 너의 시선 그리워 That's why sing this song 제발 지옥같은 여기서날 꺼내줘 이게 꿈이라면 어서 날 깨워줘 모든것이 다 거짓말이라고 해줘 내게 말해줘 말해줘 나 살 수 있게 I found the way tolet you leave I never really hadit coming I can't be in the sight of you I want you to stay away from my heart Every day and night난 술에 만취 마음이 안심하는 것도 잠시 시간이 약이면 왜 낫질 않지 이럴 순 없어 이건 사랑의 반칙 미안해 난 참 욕심이 많아 수면제도 나를 돕지를 않아 밤낮이 바껴 니 생각마다 이리저리 돌아다녀몸부림 치나봐 하늘이 내게 내린 벌인가 아님 그리 쉽게 나를 버릴까 억지로 누군가를 사랑하며 또 살아갈까 별들 사이를 누비고 내 맘을 노래로 채우고 Don't leave let me freez 날 좀 도와줘 Help me please 제발 지옥같은 여기서 날 꺼내줘 이게 꿈이라면 어서 날 깨워줘 모든것이 다 거짓말이라고 해줘 내게 말해줘 말해줘 나 살 수 있게 I found the way tolet you leave I never really hadit coming I can't be in the sight of you I want you to stay away from my heart I don't want you to leave 나를 두고 가지 마 정말 끝이라고 내게 말하지 마 단 하루조차도 너 없인살 수 없어 I want you back want you back in to my life I found the way tolet you leave I never really hadit coming I can't be in the sight of you I want you to stay away from my heart 하늘이 내게 내린 벌인가 아님 그리 쉽게 나를 버릴까 억지로 누군가를 사랑하며 또 살아갈까 별들 사이를 누비고 내 맘을 노래로 채우고 Don't leave let me freez 날 좀 도와줘 Help me please 죽을 때까지 기다릴거야 니가 아무리 뭐라 그래도 난 기다릴거야 내일 다시 올게 내일 다시 올게
2544949,못해 (Feat. 美),포맨 (4MEN),발라드,The 3rd Generation (Special Album),민연재,윤민수(바이브),20100118,https://cdnimg.melon.co.kr/cm/album/images/007/72/051/772051_500.jpg/melon/resize/282/quality/80/optimize,67,87433,이제는 밥을 먹어도눈물 없이는 삼키지 못해억지로 먹고 먹어도 속이 늘 허전해노랠 들어도 흥얼대지도 못해영화를 봐도내가 뭘 본 건 지 기억 못해밥도 잘 먹지 못해 니가 생각날까봐니 생각에 체할까봐니가 떠난 후로 오늘도눈물로 하루를 먹고 살아버스도 타지 못해 누가 날 욕할까봐우는 날 놀려댈까봐아무 것도 못해너 없인 나 혼자 살지 못해이제는 술을 마셔도눈물 없이는 마시지 못해아무리 병을 비워도 너만 더 생각해살아서 뭐해 넌 내 곁에 없는데혼자 뭘 어째아무것도 할 수 없는 난데밥도 잘 먹지 못해 니가 생각날까봐니 생각에 체할까봐니가 떠난 후로 오늘도눈물로 하루를 먹고 살아버스도 타지 못해 누가 날 욕할까봐 우는 날 놀려댈까봐아무것도 못해너 없인 나 혼잔 살지 못해너 없인 웃는 것도 난 못해너 없인 걷는 것도 난 못해아무 것도 아무 것도 못해내겐 니 사랑이 필요해혼자 살아서 뭐해 니가 더 잘 알잖아너 없인 나 안 되잖아너 밖에 몰라서 너 없인밥조차 먹지 못하는 난데차마 죽지도 못해 니가 돌아올까봐언젠가 날 찾을까봐아무 것도 못해오늘도 내일도 너만 원해
2549955,죽어도 못 보내,2am,발라드,죽어도 못 보내,방시혁,방시혁,20100121,https://cdnimg.melon.co.kr/cm/album/images/007/76/152/776152_500.jpg/melon/resize/282/quality/80/optimize,109,25235,어려도 아픈건 똑같아세상을 잘 모른다고아픈걸 모르진 않아괜찮아 질거라고 왜 거짓말을 해이렇게 아픈 가슴이 어떻게 쉽게 낫겠어너 없이 어떻게 살겠어 그래서 난죽어도 못 보내 내가 어떻게 널 보내가려거든 떠나려거든 내 가슴 고쳐내아프지 않게 나 살아갈 수라도 있게안 된다면 어차피 못살 거죽어도 못 보내아무리 니가 날 밀쳐도끝까지 붙잡을 거야어디도 가지 못하게정말 갈거라면 거짓말을 해내일 다시 만나자고 웃으면서 보자고헤어지잔 말은 농담이라고 아니면 난죽어도 못 보내 내가 어떻게 널 보내가려거든 떠나려거든 내 가슴 고쳐내아프지 않게 나 살아갈 수라도 있게안 된다면 어차피 못살 거죽어도 못 보내그 많은 시간을 함께 겪었는데이제와 어떻게 혼자 살란 거야그렇겐 못해 난 못해죽어도 못 보내 정말로 못 보내내가 어떻게 널 보내가려거든 떠나려거든 내 가슴 고쳐내아프지 않게 나 살아갈 수라도 있게안 된다면 어차피 못살 거죽어도 못 보내
2554001,Oh!,소녀시대 (GIRLS' GENERATION),댄스,'Oh!' The Second Album,김정배,김영후,20100128,https://cdnimg.melon.co.kr/cm/album/images/007/79/656/779656_500.jpg/melon/resize/282/quality/80/optimize,126,31497,"전에 알던 내가 아냐 Brand new sound 새로워진 나와 함께 One more round Dance Dance Dance till we run this town 오빠 오빠 I'll be I'll be down down down down Hey 오빠 나 좀 봐 나를 좀 바라봐 처음이야 이런 내 말투 ha! 머리도 하고 화장도 했는데 왜 너만 너만 모르니 두근 두근 가슴이 떨려와요 자꾸 자꾸 상상만 하는걸요 어떻게 하나 콧대 높던 내가 말하고 싶어 Oh! Oh! Oh! 오빠를 사랑해 Ah! Ah! Ah! Ah! 많이 많이 해 수줍으니 제발 웃지마요 진심이니 놀리지도 말아요 또 바보 같은 말뿐야 Oh~ 전에 알던 내가 아냐 Brand new sound 새로워진 나와 함께 One more round Dance Dance Dance till we run this town 오빠 오빠 I'll be I'll be down down down down 오빠 잠깐만 잠깐만 들어봐 자꾸 딴 얘기는 말고 동생으로만 생각하진 말아 1년 뒤면 후회할 걸 몰라 몰라 내 맘을 전혀 몰라 눈치 없게 장난만 치는걸요 어떻게 하나 이 철없는 사람아 들어봐 정말 Oh! Oh! Oh! 오빠를 사랑해 Ah! Ah! Ah! Ah! 많이 많이 해 수줍으니 제발 웃지마요 진심이니 놀리지도 말아요 또 그러면 나 울지도 몰라 Oh~ 전에 알던 내가 아냐 Brand new sound 뭔가 다른 오늘만은 뜨거운 마음 다음 다음 미루지 마 화만 나 오빠 오빠 이대로는 No! No! No! No! Tell me, boy, boy. Love it? it, it, it, it, it, it, Ah! Oh! Oh! Oh! 오빠를 사랑해 Ah! Ah! Ah! Ah! 많이 많이 해 Oh! Oh! Oh! Oh! Oh! Oh! Oh! 오빠를 사랑해 Ah! Ah! Ah! Ah! Ah! Ah! Ah! Ah! 많이 많이 해 또 바보 같은 말뿐야 Oh~ Oh! Oh! Oh! Oh! Ah! Ah! Ah! Ah! Oh! Oh! Oh! Oh! Oh! Oh! Oh! 오빠를 사랑해 Ah! Ah! Ah! Ah! Ah! Ah! Ah! Ah! 많이 많이 해 Oh! Oh! Oh! Oh! Oh! Oh! Oh! 오빠를 사랑해 Ah! Ah! Ah! Ah! Ah! Ah! Ah! Ah! 많이 많이 Oh"
2684572,2 Different Tears,원더걸스,댄스,2 Different Tears,박진영,박진영,20100516,https://cdnimg.melon.co.kr/cm/album/images/008/92/654/892654_500.jpg/melon/resize/282/quality/80/optimize,49,20082,Gave me 2 different tears너 때문에 난 기뻐서 울었고슬퍼서 울었어 So I hate youSo I love you So I hate youSo I love you난 너 없이 살아가는게왜 아직도 이렇게 힘든지더이상 부은 눈으로 눈뜨긴 싫어이젠 잊고 싶어그래서 니가 준 아픔 생각해너 때문에 흘린 눈물 생각해그런데 왜 자꾸만 행복했던 순간만떠올리고 있는지 모르겠어Gave me 2 different tears너 때문에 난 기뻐서 울었고슬퍼서 울었어 So I hate youbut the love you gave mewas so so goodSo I love youbut the pain you gave mewas so so bad왜 아직도 너 땜에 눈물 흘리는지내가 너무 싫어 얼마나 더 상처를입어야 난 너를 미워할 수 있을까그래서 니가 준 아픔 생각해너 때문에 흘린 눈물 생각해하지만 그럴수록 밀어내려 할 수록니 모습은 더 가까이 다가와Gave me 2 different tears너 때문에 난 기뻐서 울었고슬퍼서 울었어 So I hate youbut the love you gave mewas so so goodSo I love youbut the pain you gave mewas so so badWhy do I still feel this waywhen I know there's nothingLeft to say차라리 몰랐으면 좋을걸지워버리고 싶어 널내 자신에게 미워하라고널 기억하라고 그 상철But I for some reason whyStill miss you no matterhow hard I tryGave me 2 different tears너 때문에 난 기뻐서 울었고슬퍼서 울었어 So I hate youbut the love you gave mewas so so goodSo I love youbut the pain you gave mewas so so badGave me 2 different tears너 때문에 난 기뻐서 울었고슬퍼서 울었어 So I hate youbut the love you gave mewas so so goodSo I love youbut the pain you gave mewas so so bad
2587788,너 때문에 미쳐,티아라,댄스,Breaking Heart (Repackage),휘성 (Realslow),조영수,20100223,https://cdnimg.melon.co.kr/cm/album/images/008/09/262/809262_500.jpg/melon/resize/282/quality/80/optimize,142,23055,봐도 봐도 봐도 내가봐도 봐도 보고싶어너 땜에 온종일 미쳐내 영혼마저 미쳐꽂혀 꽂혀 꽂혀 내가 너에게로 꽂혀 꽂혀 끌리는 내 몸이 꽂혀 너 땜에 내가 미쳐내 향기에 니 감각을 느껴봐은근히 감싸는 너는Sexy shadow멀쩡하게 뛰고 있는 심장이다 망가질듯이 너는Make me crazyOh oh oh oh oh oh oh oh철없게 철없게 철없게 철없게철없게 철없게 살다가 미쳐Oh oh oh oh oh oh oh oh철없게 철없게 철없게 철없게철없게 살다가 내가 미쳐Sexy shadowMake me crazy돌아 돌아 돌아 내가이러다가 내가 돌아너 땜에 온종일 돌아내 영혼마저 돌아어질 어질 어질 눈이내 머리가 아찔 아찔끌리는 내몸이 미쳐너 땜에 내가 미쳐내 향기에 니 감각을 느껴봐은근히 감싸는 너는Sexy shadow멀쩡하게 뛰고 있는 심장이다 망가질듯이 너는Make me crazyOh oh oh oh oh oh oh oh철없게 철없게 철없게 철없게철없게 철없게 살다가 미쳐Oh oh oh oh oh oh oh oh철없게 철없게 철없게 철없게철없게 살다가 내가 미쳐내 향기에 니 감각을 느껴봐은근히 감싸는멀쩡하게 뛰고 있는 심장이다 망가질듯이Hey come on오늘밤 꽂혀 버릴것 같어나 미쳐 버릴것 같어너와나 돌아돌아 따라라라오늘밤 둘이서 Take it쫄깃한 느낌을 Make it유혹의 빠져봐 손발을 Do it온몸을 던져 Like itOh oh oh oh oh oh oh oh철없게 철없게 철없게 철없게철없게 철없게 살다가 미쳐Oh oh oh oh oh oh oh oh철없게 철없게 철없게 철없게철없게 살다가 내가 미쳐Oh oh oh oh oh oh oh oh철없게 철없게 철없게 철없게철없게 철없게 살다가 미쳐Oh oh oh oh oh oh oh oh철없게 철없게 철없게 철없게철없게 살다가 내가 미쳐Oh oh oh oh oh oh oh ohOh oh
2776748,밥만 잘 먹더라,"Homme (창민, 이현)",발라드,Homme By 'Hitman' Bang,방시혁,방시혁,20100728,https://cdnimg.melon.co.kr/cm/album/images/009/73/965/973965_500.jpg/melon/resize/282/quality/80/optimize,82,38072,사랑이 떠나가도가슴에 멍이 들어도한 순간뿐이더라밥만 잘 먹더라죽는 것도아니더라눈물은 묻어둬라당분간은 일만 하자죽을 만큼 사랑한 그녀를 알았단 그 사실에 감사하자이미 지난 일 말하면 뭐해돌릴 수 없는데 괜히 아픈 가슴만 다시 들춰내서 뭐해 쓸데 없게 태어나서 딱 세 번만 울게 허락된다는데 괜히 허튼 일들에 아까운 눈물 낭비 말자 오사랑이 떠나가도가슴에 멍이 들어도한 순간뿐이더라밥만 잘 먹더라죽는 것도아니더라눈물은 묻어둬라당분간은 일만 하자죽을 만큼 사랑한그녀를 알았단 그 사실에 감사하자아주 가끔 니 생각이 나서슬퍼지려 하면 친구들과 술 한잔 정신 없이 취하련다다잊게미워한다고 뭐 달라지나 그냥 사랑할게 단지 볼 수 없단 걸 견딜 만큼만 생각할게 오 사랑이 떠나가도가슴에 멍이 들어도한 순간뿐이더라밥만 잘 먹더라죽는 것도아니더라눈물은 묻어둬라당분간은 일만 하자죽을 만큼 사랑한 그녀를 알았단 그 사실에 감사하자바람이 지나간다시리게 나를 울린다억지로 참아봐도자꾸 목이 메어 니 이름을 불러본다잊어도 못 잊겠다너를 지울 수가 없다남자답게 웃으며 보내야 하는데 자꾸만 난 울고 있다
2930968,Go Away,2NE1,댄스,To Anyone,테디,테디,20100909,https://cdnimg.melon.co.kr/cm/album/images/010/17/253/1017253_500.jpg/melon/resize/282/quality/80/optimize,157,51801,너무 치사하잖아 너답지 못하잖아지금 적응이 안돼 어 어 어지러워 왜누가 누구랑 헤어져네가 나랑 헤어져잘 생각하고 말해 Yeah날 따라다니던 남자참 괜찮았던 남자난 너 하나 때문에 다다다 보냈는데누가 누구랑 헤어져네가 나랑 헤어져나 없이 잘 살아봐 yeahTonight 하필 또 비는 내려 왜내 모습 초라해지게날 위로 하지는 마이 손 치워 이제 남이니까내 걱정 말고 Go Away집착 없이 사라져 줄게매달릴 줄 알았겠지역겨워 착각하지마더 멋진 사람 만날게널 후회하게 만들어 줄게슬픔은 지금 뿐야 boyCause love is overLove love is over tonightJust say what you gotta say어쩜 끝까지 멋없니Fiance BeyonceI'm walkin' out of destiny초라한 홀로가 아닌 화려한 솔로That's my way모든걸 다 줬으니오히려 난 후회 안 해지가 더 슬픈 척끝까지 멋있는 척All you do is act a foolYou ain't shit without your crew시간 없어 I gotta go안녕 good bye adios네 못난 얼굴 다신 보고 싶진 않아no moreTonight 하필 또 비는 내려 왜내 모습 초라해지게날 위로 하지는 마이 손 치워 이제 남이니까내 걱정 말고 Go Away집착 없이 사라져 줄게매달릴 줄 알았겠지역겨워 착각하지마더 멋진 사람 만날게널 후회하게 만들어 줄게슬픔은 지금 뿐야 boyCause love is overLove love is over tonight내 걱정 말고 Go Away집착 없이 사라져 줄게매달릴 줄 알았겠지역겨워 착각하지마더 멋진 사람 만날게널 후회하게 만들어 줄게슬픔은 지금 뿐야 boyCause love is overLove love is over tonight
2579459,루팡 (Lupin),카라,댄스,루팡 (Lupin),한재호,김승수,20100217,https://cdnimg.melon.co.kr/cm/album/images/008/02/252/802252_500.jpg/melon/resize/282/quality/80/optimize,194,28652,Sing It With Me Now 2010 We Bringing New Love  To The Floor Rocking What's Real La  Couture We Opening New Doors  New Show New World New Control Can You Keep Up Oh Hallo Hallo Hallo Hallo Hallo Hallo Hallo Hallo Hallo Hallo Hallo Hallo Hallo Hallo Hallo Hallo Hallo Catch Catch  Hallo Hallo 겁먹지마 니 심장소리가 들켜 쉿 뒤에 서서 침착하게 지켜봐봐 탐난다고 서두르단 결국 Game Set 유연하게 행동해봐 As Usual  It's Mine It's Mine This Is Mine This  Is Mine 높이 올라가 세상을 다 가져봐 Never Back It Up Back It It Up Never Turn It Up Turn It It Up Hallo Hallo Hallo Hallo Hallo Hallo Hallo Catch Catch  Hallo Hallo 한눈팔면 기회조차 뺏겨버려 쉿 누구보다 한발 먼저 다가가봐 남들처럼 티 내다간 결국  Game Set 유연하게 행동해봐 As Usual  It's Mine It's Mine This Is Mine This  Is Mine 높이 올라가 세상을 다 가져봐 Never Back It Up Back It It Up Never Turn It Up Turn It It Up 이제 차근차근 걸어 나가봐 세상 하나 하나 전부 가득 담아봐  특별하길 원하니 네 것 이길 바라니 시작해높이 올라가 세상을 다 가져봐Never Back It Up Back It It UpNever Turn It Up Turn It It Up
2670748,시간아 멈춰라,다비치,댄스,Innocence,방시혁,김도훈 (RBW),20100506,https://cdnimg.melon.co.kr/cm/album/images/008/80/151/880151_500.jpg/melon/resize/282/quality/80/optimize,50,28598,눈물이 나기 전에그대로 멈춰라이별이 오기 전에그대로 멈춰라그대가 떠날 수 없게날 버리고 갈 수 없게지금 이 순간 부터시간아 멈춰라잘 가란 말 어떻게 잘 하란거니어떻게 널 웃으며 보내란거니그런건 나는 못해못 들은 걸로 할래아무말 말고 그대로 멈춰라떠나려는 발걸음바닥에 붙어라이별을 말하려는입술도 붙어라그대가 떠날 수 없게날 버리고 갈 수 없게지금 이 순간 부터시간아 멈춰라잘 가란 말 어떻게 잘 하란거니어떻게 널 웃으며 보내란거니그런건 나는 못해못 들은 걸로 할래아무 말 말고 그대로 멈춰라화난김에 헤어지잔 말도 했었고웃는 낯에 침뱉기도 많이 했지만니가 내게 한 것만큼 한 게 다잖아이제 와서 니가 나를 버릴 순 없어말이라고 모두 다 말되는 거니어떻게 너 안녕을 말하는 거니그런 말 이해 못해안 들은 걸로 할래떠나는 걸음 그대로 멈춰라
2930967,Can't Nobody,2NE1,댄스,To Anyone,테디,테디,20100909,https://cdnimg.melon.co.kr/cm/album/images/010/17/253/1017253_500.jpg/melon/resize/282/quality/80/optimize,68,22927,갈만큼 가겠지 오늘밤도 길겠지분위기 타겠지 졸졸 따라 올 테지난 참 바쁜걸I welcome you to my world2 N E 1아름다운 Seoul city시끄러운 음악소리까만 눈 갈색머리따라 하긴 too slow태도는 확실하게자신감 하늘 향해뻔 뻔 당당하게원한다 해도 Can't touch this눈빛은 찌릿찌릿심장을 beat it beat it콧노래 LADI DADI춤추는 BODY BODY흥분은 NO NO자 HERE WE GO GO세상을 거꾸로뒤집어놓을 SHOWCuz I'm so bad badbut I'm so good goodYeah I'm so bad badand I'm so hood hoodCuz I'm so bad badbut I'm so good goodYeah I'm so bad badand I'm so hood hoodCan't nobody hold us down날 멈추려 하지마모두 미칠 때까지다 지칠때까지 tonightCan't nobody hold us downCan't nobody can't nobodyhold us down갈 때까지 갈 때까지 갔어 난Can't nobody can't nobodyhold us downCuz We keep rockin'we rock rockin' yeah앞이 깜깜해도 달려가네가 막아도 난 뚫고가더 FASTER 좀 더 FASTER눈을 감아봐 높이 날아올라봐철없어 그게 매력인 걸겁 없어 내 젊음인 걸망가짐 따윈 없어이미 벌써 Game over정신 없이 미치자Right now I don't give a볼륨을 더 키워라세상을 깨우자Cuz I'm so bad badbut I'm so good goodYeah I'm so bad badand I'm so hood hoodCuz I'm so bad badbut I'm so good goodYeah I'm so bad badand I'm so hood hoodCan't nobody hold us down날 멈추려 하지마모두 미칠 때까지다 지칠때까지 tonightCan't nobody hold us downCan't nobody can't nobodyhold us down갈 때까지 갈 때까지 갔어 난Can't nobody can't nobodyhold us downCuz We keep rockin'we rock rockin' yeahLet's rockJust take it to the topAin't never gonna stopNow all I wanna do is make you rockJust take it to the topAin't never gonna stopNow make em sayna na na naLet's rockJust take it to the topAin't never gonna stopNow all I wanna do is make you rockJust take it to the topAin't never gonna stopNow make em sayna na na na na na na nana na na na
2540268,외톨이야,CNBLUE (씨엔블루),록/메탈,Bluetory,한성호,에이맨,20100114,https://cdnimg.melon.co.kr/cm/album/images/007/68/154/768154_500.jpg/melon/resize/282/quality/80/optimize,136,31149,외톨이야 외톨이야외톨이야 외톨이야봐봐 나를 봐봐 똑바로 내 두 눈을 봐거봐 이미 너는 딴 곳을 보고 있어Check it One Two Three시계 바늘만 쳐다 보는게말 안해도 다른 사람 생긴걸 알아요즘 넌 나 아닌 다른 사람과만남이 잦더라이제는 먼저 전화도 걸지 않더라나랑 있을 때는 하루가 1초라도넌 내 앞에서 요즘 하늘만 보더라Oh I know your mind 이미너와 나의 거리멀어진 그리고 벌어진남보다 못한 우리 사이Oh baby외톨이야 외톨이야 daridiridara du외톨이야 외톨이야 daridiridara du외톨이야 외톨이야 사랑에 슬퍼하고사랑에 눈물짓는 외톨이Sad Sad Sad Sad Sad Sad Sad Tonight가슴이 아파Oh no no no no  Nobody knows마음 몰라One Two Three Four FiveSix Seven Eight Night수 많은 밤을 세우며 나를 달래고 있어차라리 다른 사람 생겼다고내가 싫으면 싫다고차라리 솔직하게 말해줬다면난 너를 죽도록 미워하진 않았을 텐데Check it One Two Three네 말을 되새겨 봐도이리 저리 둘러대는 거짓말이야Oh baby외톨이야 외톨이야 daridiridara du외톨이야 외톨이야 daridiridara du외톨이야 외톨이야 사랑에 슬퍼하고사랑에 눈물짓는 외톨이Sad Sad Sad Sad Sad Sad Sad Tonight가슴이 아파Oh no no no no  Nobody knows마음 몰라One Two Three Four FiveSix Seven Eight Night수 많은 밤을 세우며 나를 달래고 있어사랑이 가네 사랑이 떠나네한 사람을 그리고 한 사랑을내게는 익숙했던 모든 것들을이 밤이 가면 널 지워야겠지그래 나 억지로라도 너를 지워야겠지날 버린 널 생각하면 그래야겠지Gone Gone My love is Gone외톨이야 외톨이야 daridiridara du외톨이야 외톨이야 daridiridara du외톨이야 외톨이야 사랑에 아파하고사랑을 기다리는 외톨이Sad Sad Sad Sad Sad Sad Sad Tonight꿈이길 원해Oh no no no no Nobody knows날 몰라One Two Three Four FiveSix Seven Eight Night수 많은 밤을 세우며 눈물 흘리고 있어
2951700,그땐 그땐 그땐,Supreme Team,랩/힙합,Ames Room,사이먼 도미닉,김건우,20101001,https://cdnimg.melon.co.kr/cm/album/images/010/30/195/1030195_500.jpg/melon/resize/282/quality/80/optimize,209,96066,yeah Supreme Team Secret KBrown Eyed SoulI miss u baby  내가 잘못 했어 그 지겨운 말 억지로 널 붙잡고 흐느껴 운 날내 진심은 닳아버렸어 그런 순간 들을 모면하는 법까지 연기일 수밖에물론 넌 그런 나를 알고 있었기에얼굴 붉히는 일 없이 더 이상 기회는 없을 거라고 단정하며 오히려 차분하게 날 떠났어그땐 지쳐있었어 나의 너를 안아주기엔 자격조차 없었거든사랑보단 안정감이 더 커서 마음만 아슬하게 걸쳐있었을 뿐 아름다운 너에게 난 상처가 되기 싫었어나쁜 놈으로 남기 싫어서끝내는 되돌릴 방법하나생각 못하고 너를 그냥 보냈잖아나를 녹여 주던 너의 그 눈물도이젠 내 맘을 얼게하네빛을 담고 있던 너의 그 미소도졸린 내 눈에 가리워지네정말 답답해 왜 이런 건지그땐 그땐 그땐 좋았었는데정말 비참해 내 앞의 너를그땐 그땐 그땐 사랑했는데깨끗이 잊는 법상처 다 아문 척이제는 진짜 새로운 만남시작해도 되는 때라고 말은 한다만내 맘 같지 않아 어차피사랑 이란게 다 애들 장난같은 거라 말하며 날 억지로 위로해그래 이 꼴엔 그런 구차함도 필요해똑같은 곳에서 일하고똑같은 침대에서 잠을 자고예전과 다를 것 없이지내지만 딱 한 가지가 다르지더 그럴듯한 변명거리나 날 미치도록 몰두하게 할일들이 뭐가 있을까어떻게 텅비어버린 날 채울까나를 녹여 주던 너의 그 눈물도이젠 내 맘을 얼게하네빛을 담고 있던 너의 그 미소도졸린 내 눈에 가리워지네정말 답답해 왜 이런 건지그땐 그땐 그땐 좋았었는데정말 비참해 너와 나 정말그땐 그땐 그땐 사랑했는데내가 똑바로 서있지 못하거나불안한 모습 보인다거나그럴 땐 누가 날 안아줄지그땐 누가 날 안아줄지내가 똑바로 서있지 못하거나불안한 모습 보인다거나그럴 땐 누가 날 안아줄지그땐 누가 날 안아줄지비틀비틀비틀 시간은 흐르고빛바랜 꿈은 지워지고빙글빙글빙글 내 맘은 겉돌고사랑한 날은 멀어져가고정말 답답해 왜 이런 건지그땐그땐그땐 좋았었는데정말 비참해 내 앞의 너를그땐 그땐 그땐 사랑했는데견뎌내는 것도 널 지우는 것도후회하는 것도 변한 게 하나 없어견뎌내는 것도 널 지우는 것도후회하는 것도 변한 게 하나 없어견뎌내는 것도 널 지우는 것도후회하는 것도 변한 게 하나 없어견뎌내는 것도 널 지우는 것도후회하는 것도 변한 게 하나 없어
