plylstSeq,title,tag,like,songIds
446452771,"조용한 밤 , 듣기 좋은 감성 노래", #밤 #새벽 #드라이브 #새벽감성 #감수성 #산책 #휴식 #카페 ,5024,32677267 33742930 34951480 35186312 36334315 33639326 32908666 33825286 34547880 33214673 35151375 34809538 32813422 34523418 35003356 35307456 35060829 34095313 34753369 35553933 34036841 34627862 33029521 35693007 34874460 34669908 33013432 34119233 34958116 34762293 34913565 33224481 31532695 32291430 30445993 32251839 32697708 34500931 33379903 33340514 32158963 33264943 33680289 32917449 33240851 33871457 34714348 34055256 34035201 33175764
101557217,"♥잊지못할 명품가요,리메이크,발라드♥", #발라드 ,1954,667278 2211479 38083 1185356 1116679 3570032 1374075 2960594 2939099 47133 534002 86980 3166756 1669012 1883446 1590153 607532 1476571 33728 525129 80392 3585964 8302 3925975 2295270 3625504 3925978 3638141 534003 313555 1877188 33206 111209 3565242 482793 3565240 2960543 833034 32574 3928293 3548836 91396 82877 1930167 638570 19807 3753304 2967751 3631997 421411
499356701,오래오래 듣고 싶은 짙은 가을 감성 발라드, #발라드 #추억 #드라이브 #가을감성 #선선한 #가을 #쌀쌀한 #애절 #가을밤 #외출 ,2558,36100714 31388145 32318763 32082258 30669593 5398990 1560045 5458267 31373277 32091434 30048640 2140950 32924578 4646573 7926120 30859640 32052432 32399019 3968836 3940684 2347156 32073454 32974275 33618864 34097306 30072072 7953962 3922575 5408681 30461396 3910821 2289926 31967064 638570 30651723 7921208 32031043 32135659 32298623 30623495 30636089 33016550 35662924 31314142 5439395 31363346 827216 30699142 33516934 30672529
515612995,둠칫한 감성 힙합 TOP100, #감성 #힙합 #탑백 #TOP100 #인기 #차트 ,2995,36145589 34927767 35668899 34875621 36224655 36417475 35685439 32698101 33359725 35018129 34752700 35268787 36081382 34256568 32790874 36417476 3170749 32438894 34298499 33448767 33542479 31576009 35299693 1850253 31295312 35505762 33722789 36417483 32479576 2314377 33027162 34398735 34298496 32961285 33632153 34588190 31724057 36136158 8276709 8271355 36047581 30660283 31843000 34186697 33315259 36391421 8109412 34366006 30806580 32307439
419323666,선곡고민 No! 신나게 듣는 8090 가요모음, #신나는 #가요 #기분전환 #추억 #드라이브 ,2668,83721 91310 91534 70602 37571 83326 667071 505165 79740 91245 176479 91487 83181 30367493 65305 62462 91396 85258 70896 82633 827933 430978 983247 91264 1017063 52185 1606445 482498 8921 2607155 91374 986980 1140592 87307 1003297 57634 38426 91309 87695 74372 57519 83208 54376 81013 1555096 3619262 83471 57618 188293 32616
477699612,저녁에 한강에서 그루브타며 듣는 감각있는 트렌디 Music, #한강 #노을 #야경 #그루브 #느낌있는 #세련된 #분위기 #잔잔한 #감성 #여름밤 ,633,33013425 7907043 36468402 35279537 35279542 36444357 32374906 36390132 35279539 36418817 35371412 36432903 36444558 36444555 35589805 33669084 35562410 36364959 36370563 36370598 36371799 36371798 36348294 36348298 32074818 31535053 35728530 35704232 36110998 36247340 35562415 36284261 5572312 36284162 36247342 36253345 33315260 30707718 35457531 36108743 34808767 36069703 36067254 36061345 36136159 34332029 33148207 35660555 36296837 31519138
445293079,장르불문 취향저격, #장르불문 #플레이리스트 ,111,36430773 36430774 36430775 36444552 36444551 36444549 36444534 36428888 36428887 36428682 36431069 36416114 36416115 36416116 36416117 36410581 36411342 36417475 36417476 36423051 36425072 36424722 36423658 36423657 36421590 36423795 36424889 36394004 36391236 36391235 36391317 36391374 36382561 36389963 36390024 36390373 36391421 36381765 36381764 36378713 36378712 36352013 36352012 36359275 35803947 35803946 35837631 35846820 35846822 35846817
453063534,떠나가는 2022년… 우리에게 던지는 질문들, #2022 #위로 #2023 #안녕 #연말 #감성 #새해 #생각 #밤 #혼자 ,2904,1110890 2013253 61490 2658541 32698889 5408681 31296960 31495751 1121060 30985406 1047561 32318751 437146 454477 38793 32813422 30447615 1476938 4635701 3780500 33162610 1839747 5549393 4369834 34329548 72689 5503347 52004 71502 5644089 5684459 9608268 61776 3815039 3047052 2118199
402794400,사랑해. 사랑해., #사랑 #설렘 #연애 #남자친구 #여자친구 #알콩달콩 #달달 #매장음악 #카페음악 #기분전환 ,1179,36358361 35920868 35644921 35557254 35505810 35417866 35276188 35251337 34635268 34618320 34533312 34188758 34175520 34087186 33979072 33607435 33507467 33352816 33313675 32580973 33192104 33132821 33116860 33050093 32909167 32854432 32461442 32462185 32444260 32291380 31940503 31938460 31785528 31401946 31400034 31315179 31281930 31266430 31263577 30679873 31215378 31184485 31164090 31147328 31152122 30978068 30663529 30611680 30611679 30588312
490579862,여름 더위 잊게 해줄 블루 레몬에이드처럼 상큼한 playlist, #여름 #드라이브 #기분전환 #신나는 #청량 #시원한 #더위 #여행 ,3546,35454426 35371300 30512671 35374190 32833393 5748499 5781104 35454425 35333345 35389041 30584541 35337881 31118049 33406045 35372918 33655994 31767165 5700879 32559782 30287019 31998495 33666269 31093710 31856953 33507137 30844118 4128530 33464805 32844354 32760511 5768980 31133897 33749109 31090412 33656142 2576151 31955739 31153560 31196764 32650495 30568338 33077240 8290871 32774395 33397561 31194610 33239419 33488845 31238061 30436781
