plylstSeq,title,tag,like,songIds
429411613,듣기만 해도 행복해지는 노래♡─♡, #행복 #드라이브 #봄 #기분전환 #사랑 #카페 #스트레스 #햇살 #고백 #출근길 ,3028,4123220 701548 30335226 8020880 1885189 1809308 4640746 5692633 2939095 1727368 1648278 7891671 533148 30408194 5694902 1989173 8077712 1185037 1093692 1668394 825283 3906249 1956876 86981 3037049 1196558 642427 930977 2170350 2596058 1525534 1885185 2183071 2092387 3426565 492491 313563 489226 4583482 609381 3573175 3100800 3414749 3879373 896246 456224 74417 1368852 497097 1844734
416545234,봄바람이 200% 느껴지는 두근두근한 곡, #봄 #벚꽃 #봄바람 #사랑 #설렘 #연인 #기분전환 #커플 #드라이브 ,10507,34032566 30536432 3753309 31341509 3753304 33691794 31709522 33189664 4579468 32183384 33979575 8094460 30421827 8172972 4076052 30465044 5653958 4322569 8124417 9620475 31666411 34643254 30471286 31684637 8102386 4076053 4091105 4814828 30203331 30293567 30301652 4754435 30017617 30308809 30143498 30973218 4562881 5650996 8115192 8075429 5674470 4074419 4789747 4643439 4076051 8067023 4635458 30244931 4674340 5645938
437533399,The 알려졌으면 하는 띵곡's, #띵곡 #숨은명곡 #기분전환 ,363,34270805 34055256 33503724 7887330 34997081 33027162 34942194 30132768 31364059 33136303 32409129 7880305 34658216 34701816 34058566 33220545 34634791 33938113 34564047 34588190 34305208 32066279 32182535 34426192 30654622 33896695 34437341 33064133 34397936 31577931 31864770 34298499 34298496 33727890 32906296 34256568 34244526 33376381 33448767 34215822 34215821 34087186 30306546 30613191 2051448 34061201 32670979 34018319 1764594
437893740,"추억의 옛날노래, 회식때 분위기 띄울때 이거부를래", #추억회상 #노래방 #추억 #추억의노래 #노래방애창곡 #노래방추천곡 #옛날노래 #옛날 #옛날발라드 #회식 ,451,85674 66362 33271 33268 33206 3655377 3655353 46999 602167 1459449 1116679 91318 3566739 441286 4294465 1876466 489226 1958154 106240 601992 8026848 1634719 1568562 68079 1647292 534006 535647 91312 732516 21360 521747 1564057 425795 85900 1579972 1753139 619078 83326 87307 174589 1679293 61500 104868 983247 70765 4342538 1047568 1143071 51471 505165
491599210,봄이 오면 생각나는 상큼한 느낌의 옛날 노래, #기분전환 #추억 #휴식 #카페 #매장 #옛날노래 #매장음악 #봄 #사랑스러운 #상큼한 ,148,8274 842626 510796 78184 732355 525070 502931 432231 1017626 1913507 642427 518968 670682 696850 90693 420590 732359 1522089 1743053 930977 525075 465285 1964755 1632830 1592828 510797 1758003 861513 461314 1557605 1513469 1644552 525066 2616663 1557610
403648710,[ 추억# ] 90년대 댄스가요 [ 완결판 ] 8090, #운동 #드라이브 ,1617,71606 66240 70896 38571 91310 489875 9391 64313 67078 9270 74289 83181 66824 3000729 37588 71608 1606412 2183148 50736 9390 1322991 78602 19094 66310 76321 10126 91336 50014 1322987 316480 49035 1627765 1606413 489869 38426 20245 26447 10438 91225 9382 37171 2335551 54227 24971 61819 91299 57211 38461 509521 1606447
489408846,내일은 금요일, #금요일 #토요일 ,11,5666674 8075207 33346446 32130404 31688204 1798588 32961718 32720013 31131274 32318763 1928055 8141272 1497527 1615780 33692354 1145943 1944403 5822923 1767769 1615772 1944399 1500196 1854856 711626 2974750 711627 31984204 317797 32224166 4412196 33149395 32348835 5612284 32993708 1538203 33251461 30273566 31526249 31956405 31526248 30215217 188668 31967089 31123639 465286 30033217 33211578 53591 3448440 31294413
428377290,복면가왕 원곡들 Part 2. (75회 ~ 198회) 매주 업데이트..., #복면가왕 #리메이크 #발라드 #추억 #감성 ,74,4276080 317805 2680562 508411 433348 7963607 3884575 421097 8109412 31388145 1591683 2013253 8158015 30884950 4412196 2650360 1136819 9579 79774 519620 1092546 4323629 503342 30147446 4050612 37588 507874 600207 48360 31131273 2651743 4454382 523778 51431 30102883 1094161 30383949 3169779 4583483 19866 3833053 528530 1575589 3146164 1285429 3087617 30017605 31316695 1454597
473663794,수 백년의 시간을 뛰어넘어 그대에게 닿길, #사극 #드라마 #한국사 #동양풍 #공부 #한국풍 #한능검 #시험기간 #과몰입 #대한독립만세 ,737,36442737 36442071 1947480 34874817 36295151 35857591 32945414 1884223 33352378 32634573 31784533 34340252 34340245 8147431 3019376 31449356 30008427 34365960 34218182 34397576 34055393 33878014 3707405 33735211 31331002 31391869 9611490 7877288 7866367 493148 5791364 32813146 5442775 30437557 8127149 1947481 4125586 34535898 33621343 3610385 3716713 4320663 4320689 5474255 33399239 2288048 2288051 1086838 30193645 30234712
412895843,삼시세끼 어촌편2 속 노래들, #OST ,901,3434862 2694348 609273 1942294 111498 7854258 4242935 1930739 4118344 4647759 3906152 4176872 171605 3342562 393680 520096 5395076 4168279 929956 1077066 7857261 2765048 2596058 848154 620219 2322460 4527763 3520787 7857043 5855374 1650508 5719281 7842240 1474152 4253002 7853985 5719280 2980135 4125691 3755094 3755093 5475776 3846001 7870472 1510354 5077874 840415 4868812 3962489 3941881
