plylstSeq,title,tag,like,songIds
519988955,"유난히 긴 밤을 걷는 당신을 위한, 짙은 감성팝",새벽 감성 혼자 위로 힐링 밤 센치 슬픔 우울 팝,1971,"['35713064', '35817771', '36263644', '33352337', '32393130', '36061976', '35761415', '36067587', '33129189', '31338917', '36007967', '35816015', '36403579', '36295187', '34839265', '36190335', '33274832', '36427692', '35920540', '35708741', '36078596', '32118105', '35882093', '36379858', '35790776', '32809227', '36012005', '35669495', '31341514', '34871830', '34699876', '36097005', '36043499', '34076994', '35713062', '35680845', '36323739', '34514035', '30656892', '35913371', '33319710', '30893432', '35367246', '34599973', '34536069', '36169418', '35779446', '35749254', '36260279', '35884264']"
524618917,멜론에 꼭꼭 숨어있는 국내 명곡 찾기 ep.1,숨은명곡 감성 분위기 설렘 힐링 휴식 기분전환 드라이브,232,"['35499239', '31151838', '30785331', '33386373', '31278132', '33684159', '31361208', '35544000', '33727893', '36430912', '33102839', '33057314', '32622132', '30804543', '35817189', '31672164', '35937786', '35521285', '36428588', '36077098', '35581299', '33825901', '34047767', '31504100', '33527837', '32461675', '33056912', '31636894', '33186501', '35963069', '32908664', '35853924', '35039563', '31671466', '36327988', '36411344', '32048537', '35730565', '32236925', '34150469', '32549494', '35708214', '33210835', '32890352', '36374618', '36195446', '32294197', '2609699', '35739507', '36390373']"
421220077,힐링이 필요할 때 듣는 감성 팝,팝 휴식 힐링 감성 감성적인 잔잔한 까페 밤 비오는날 비오는날듣기좋은팝,17911,"['36029409', '35231805', '32372749', '32295709', '35355289', '34776620', '33816658', '33655777', '33619727', '33558865', '35722402', '33541844', '33440224', '33651754', '33432848', '34382424', '32441419', '34091230', '35799114', '35413234', '33402143', '34188446', '33205150', '33121638', '35652674', '33015144', '33028103', '32996063', '32944966', '32917917', '34205580', '33027604', '32888527', '33066383', '32825079', '32794113', '32771397', '33015138', '35463775', '32393130', '32318688', '32475880', '32458855', '32324933', '32994090', '31062428', '32271981', '32138509', '31946198', '34979545']"
481746173,아련한 첫사랑 재질*･ﾟKPOP 발라드 Playlist,아이돌 첫사랑 추억 힐링 휴식 사랑 설렘 감성 음색 발라드,347,"['4193343', '30492608', '4393162', '31717825', '30672529', '30132713', '33139121', '35954529', '30341746', '32112918', '32559783', '5746551', '7971052', '32653089', '33348955', '32252266', '5629334', '30648993', '32175936', '30700709', '4200513', '8224331', '30712797', '32351143', '31147212', '4230004', '8115190', '32381417', '30720230', '4191451', '31055329', '4743082', '31937810', '31266377', '30568340', '31542513', '31545468', '8150491', '8158017', '31643712', '30558530', '8036303', '30736445', '32876714', '32393678', '2558735', '30997654', '32772989', '30824544', '7993812']"
510382541,도입부 3초만에 바로 반해버린 인생 팝송 ②,도입부 기분전환 드라이브 센치한 신나는 감성 힐링 휴식 주말 스트레스,16844,"['34992357', '34928179', '33384686', '32985298', '34805932', '36370250', '32523041', '33683772', '30758496', '33802555', '8037843', '32825802', '35106989', '33365341', '33684929', '35387533', '32975192', '2104880', '31056550', '32602508', '32124678', '35217595', '32931428', '32673323', '35225781', '35221446', '33429267', '33817264', '3835593', '33639960', '35452146', '32853868', '35518561', '33730824', '9625610', '33296171', '35499539', '35097024', '30694143', '33129930', '35065496', '33128402', '31840489', '30953207', '35217738', '35376679', '31773520', '34872124', '35018261', '33502105']"
524402938,성수동 카페 알바생이 오픈할 때 트는 카페 플리ㅣ매장음악 Best 100,카페 매장음악 설렘 신나는 봄 잔잔한 기분전환 감성 출퇴근 드라이브,304,"['32961285', '30657307', '36136158', '35944239', '31624517', '34927767', '35757422', '34101834', '33425484', '35944240', '33369437', '33425478', '35488206', '34101837', '34562040', '31196038', '34101833', '32939000', '34879288', '36080415', '31144464', '32854381', '34476749', '32922133', '35798620', '30775041', '35553298', '32561659', '32497863', '31126140', '32224278', '31180425', '32556558', '31429050', '34012988', '32939001', '35268787', '32307439', '34264703', '33320360', '32529114', '33315264', '31815490', '30980827', '35798621', '31779028', '33444738', '32529116', '35018128', '34774983']"
520786119,듣다 보면 절로 groove 타게되는 세상 힙한 나만의 RnB PL,힙한 카페 여유로운 groove 분위기 힐링 헤드셋 감성 RnB mood,647,"['34296684', '35258497', '33188363', '35003858', '34084919', '35486474', '34588887', '35557571', '35353267', '32567996', '31601539', '35681554', '35660555', '35911197', '34983032', '33041943', '33890284', '31808967', '32023456', '32679094', '32814662', '33494788', '33345202', '35172400', '36111383']"
524820285,[Playlist] 내가 10번이상 들었던 레알 띵곡만 모아봄,카페 매장음악 사랑 행복 청량한 잔잔한 기분전환 감성 여유로운 드라이브,119,"['31143991', '32497863', '33369437', '35867428', '36081382', '35944240', '33346447', '34572522', '36136158', '34101834', '35535827', '34476749', '34012988', '34588191', '35412039', '35944239', '35268790', '35668899', '34101837', '32939000', '8025849', '36080409', '35798620', '35505766', '33150797', '31144464', '32074560', '32208754', '34101833', '34564047', '35353561', '34100776', '35798621', '32939001', '36004387', '35197785', '34101836', '32546471', '2531788', '34101832', '33722788', '36080414', '33446154', '35557571', '7928705', '32529116', '34588190', '34755406', '32529113', '32859753']"
517544885,설레던 그때의 감성에 젖게 만드는 J-POP,JPOP 애니메이션OST 사랑 일본 이별 감성 비오는날엔 주말 카페,1092,"['30633420', '34165330', '35535827', '35825906', '35457868', '33172406', '30952294', '21613926', '1748826', '34724174', '30830756', '1622150', '33020905', '31936289', '36297161', '1684613', '30561645', '32149221', '32602860', '34501182', '30024200', '2531766', '31904636', '3803401', '33624712', '31173559', '30024219', '3979695', '4241720', '30024216', '32632368', '31936274', '35253703', '3486780', '33596297', '2098915', '3458290', '30024193', '31236592', '2598600', '35689001', '34243311', '30226383', '982239', '30830758', '1519366', '2212016', '30967422', '30706742']"
508457531,00년대생들의 심금을 울리는 2.5세대 아이돌 명곡,00년대 스트레스 노래방 드라이브 아이돌 댄스 봄 감성 추억 기분전환,18805,"['5721440', '3811437', '4599628', '4562881', '4193337', '3860282', '5644636', '4226210', '2338186', '4105654', '3385548', '2667293', '2129151', '5413256', '3174348', '2160048', '3846001', '4503810', '4393161', '4840271', '4216803', '4383773', '4771771', '4191445', '4212184', '2540268', '5781104', '4163115', '4277838', '2218823', '3498780', '2978156', '4064020', '3713873', '3532821', '2684461', '3948917', '5456521', '2908515', '4226211', '3472249', '3958817', '4633162', '2688949', '4193339', '4478191', '3840800', '3562113', '3051494', '2748528']"
